학과_계열,n,universities,admission_median,admission_mean,A_median,CD_median,employment_median,advancement_median,lift_vs_overall_median
애완동물,1,1,35.0,35.0,37.94084454058121,9.17587748172274,,,-37.5
스포츠건강관리,2,2,34.665,34.665,41.15942602037667,13.366444598323213,78.37995337995338,3.8675958188153308,-37.835
스포츠융합,1,1,34.605,34.605,39.91172465605485,22.073531483307505,71.42857142857143,0.0,-37.895
사진,1,1,34.33,34.33,45.31033850945903,12.21886308460446,65.38461538461539,6.896551724137931,-38.17
스마트건축공,1,1,34.2,34.2,59.0,6.5,,,-38.3
첨단과학기술,1,1,34.17,34.17,45.578231292517,18.265584922493588,,,-38.33
문화예술,1,1,34.0,34.0,49.09245604083948,19.526375496313104,50.0,0.0,-38.5
문화관광경영,1,1,33.33,33.33,31.746031746031747,20.63492063492064,,,-39.17
웹문예,1,1,33.3,33.3,56.27044474773077,4.1918502632092025,,,-39.2
아동청소년교육,1,1,32.7,32.7,50.44617707370935,4.924848457534308,75.0,0.0,-39.8
AI정보보안,1,1,32.67,32.67,43.19776714513557,20.26315789473684,,,-39.83
AI미디어,1,1,32.33,32.33,35.7794880973689,21.744675138714875,,,-40.17
무인항공기계,1,1,32.0,32.0,38.3253558454614,0.0,73.33333333333333,16.666666666666668,-40.5
서비스디자인,1,1,32.0,32.0,48.33333333333333,16.11111111111111,,,-40.5
스포츠재활,2,2,31.785,31.785,44.13076991109361,16.875304192698618,76.58569500674764,4.446640316205533,-40.715
문화예술뮤지컬,1,1,31.670000000000005,31.670000000000005,26.71159471159472,17.361413361413362,75.0,0.0,-40.83
군사,4,4,31.29,26.645,34.97174388930937,22.00621754997409,100.0,0.0,-41.21
광고홍보커뮤니케이션,1,1,31.0,31.0,32.83744557329463,11.739034026769875,70.37037037037037,0.0,-41.5
항공서비스경영,1,1,30.33,30.33,84.52183526810393,2.919744710789487,62.16216216216216,1.3333333333333333,-42.17
항공운항서비스,1,1,30.33,30.33,38.236434108527135,17.33527131782946,53.57142857142857,0.0,-42.17
뮤지컬,1,1,30.3,30.3,25.007665275124413,27.194823777290345,80.76923076923077,0.0,-42.2
의료IT,1,1,30.25,30.25,51.6076516076516,20.24827024827025,,,-42.25
유통물류,1,1,30.17,30.17,22.58948701318756,33.77111708205936,,,-42.33
게임소프트웨어공,1,1,30.0,30.0,70.33333333333334,3.0,,,-42.5
도시인프라공,1,1,30.0,30.0,36.14611174748632,24.24462262950236,,,-42.5
동물보건,1,1,30.0,30.0,36.80679198605618,22.71585733830613,,,-42.5
전기반도체컴퓨터,1,1,30.0,30.0,32.142857142857146,32.142857142857146,,,-42.5
상담심리복지,1,1,29.52380952380953,29.52380952380953,37.016366976562935,27.54481434058899,,,-42.97619047619047
미디어문예창작,2,2,29.32312925170068,29.32312925170068,37.6259043471818,14.22966204056627,50.0,16.666666666666668,-43.17687074829932
해양생물자원,1,1,29.17,29.17,28.456237567490767,30.228758169934643,61.53846153846154,6.666666666666667,-43.33
금융경제,1,1,29.0,29.0,17.38333686590363,29.71818920446517,27.77777777777778,0.0,-43.5
불교학,1,1,29.0,29.0,50.46784898270048,1.593950603851594,,,-43.5
해양수산공공인재,1,1,28.670000000000005,28.670000000000005,36.82318894697535,27.010206621857108,,,-43.83
민속예술무용,1,1,28.5,28.5,59.37435340368301,12.865973515414858,,,-44.0
실내・산업디자인,1,1,28.5,28.5,47.07883827789432,10.96106782539207,54.54545454545455,0.0,-44.0
미디어문화,1,1,28.33,28.33,33.83586711711712,29.684215465465464,43.47826086956522,0.0,-44.17
마케팅빅데이터,1,1,28.0,28.0,39.211592095893664,15.084633871350585,76.19047619047619,0.0,-44.5
공간디자인융합기술,1,1,27.83,27.83,24.59355828220859,32.70705521472392,70.58823529411765,0.0,-44.67
벤처창업,1,1,27.670000000000005,27.670000000000005,32.68272801376687,24.98414998641428,,,-44.83
보건의료관리,1,1,27.67,27.67,33.333333333333336,0.0,,,-44.83
공연예술,1,1,27.0,27.0,31.43687707641196,11.590154032014496,68.42105263157895,5.0,-45.5
영어,1,1,27.0,27.0,29.34020399490013,17.89888288507073,62.5,0.0,-45.5
아동사회복지,1,1,26.75,26.75,36.70212765957447,1.0638297872340423,,,-45.75
전기차공,1,1,26.75,26.75,66.66666666666667,16.666666666666668,,,-45.75
연극예술,1,1,26.67,26.67,40.14927523702487,13.622373994985736,65.9090909090909,2.127659574468085,-45.83
의료복지,1,1,26.5,26.5,27.52525252525253,27.52525252525253,,,-46.0
패션스타일링,1,1,26.5,26.5,38.51851851851852,0.0,42.85714285714285,0.0,-46.0
해양건설공,2,2,26.189999999999998,26.189999999999998,44.14775810350662,21.95900570600072,47.61904761904762,4.3478260869565215,-46.31
식품영양・식품공,1,1,25.5,25.5,73.01804648549961,8.289445965873183,64.28571428571429,10.638297872340424,-47.0
스포츠지도,4,4,24.7575,25.62875,39.51057708229839,19.195272993685926,74.86772486772486,2.5,-47.7425
디자인영상,1,1,24.0,24.0,35.07609463878492,15.411989164180326,59.29203539823009,2.904564315352697,-48.5
조선공,1,1,23.83,23.83,53.605769230769226,17.666160593792174,,,-48.67
해양스포츠・레저융합,1,1,23.13,23.13,0.0,0.0,,,-49.370000000000005
미술과,1,1,22.5,22.5,55.13999192354287,7.011262170772199,52.17391304347826,11.538461538461538,-50.0
부동산금융보험,1,1,22.0,22.0,31.4130034003851,9.712810848457536,,,-50.5
연기,1,1,22.0,22.0,23.18925790560941,32.54648021611314,62.06896551724138,3.333333333333333,-50.5
항공호텔관광경영,1,1,22.0,22.0,42.23836794057684,9.87994597893698,,,-50.5
만화・애니메이션,1,1,21.67,21.67,35.81325301204819,14.09162967660114,42.85714285714285,0.0,-50.83
조리예술,1,1,21.59857142857143,21.59857142857143,16.666666666666668,50.0,,,-50.90142857142857
관현악과,1,1,21.0,21.0,68.31360301187888,8.369530244530246,52.94117647058823,2.857142857142857,-51.5
영화,1,1,19.67,19.67,43.79528985507246,27.943840579710145,64.28571428571429,0.0,-52.83
문화예술연기예술,1,1,19.33,19.33,31.75362935066513,14.379062139342768,70.0,2.380952380952381,-53.17
연극연기,1,1,19.33,19.33,34.99361806578301,17.612174766813943,63.1578947368421,0.0,-53.17
무도경호,1,1,18.4,18.4,35.983245149911816,18.13712522045856,72.72727272727273,0.0,-54.1
모델연기,1,1,18.0,18.0,24.19936244905645,32.12032765276339,69.23076923076923,0.0,-54.5
바이오산업,1,1,18.0,18.0,20.454545454545453,0.0,,,-54.5
로봇자동화공,1,1,17.83,17.83,30.884943281899528,22.21165363207215,,,-54.67
스포츠과태권도,1,1,17.67,17.67,28.99568853298544,21.584228098634465,69.6969696969697,0.0,-54.83
스포츠공무원,1,1,15.965714285714286,15.965714285714286,35.0,15.0,,,-56.534285714285716
레저스포츠,1,1,13.5,13.5,38.49013628491831,21.36557864618628,,,-59.0
문화예술실용음악,1,1,13.33,13.33,31.79845512082052,16.57464149932916,65.21739130434783,3.947368421052632,-59.17
스포츠레저산업,1,1,13.33,13.33,48.30508474576271,7.627118644067797,66.66666666666667,0.0,-59.17
운동레저,1,1,13.0,13.0,29.41176470588235,17.15686274509804,,,-59.5
미디어영상제작,1,1,12.67,12.67,48.137544103187,10.885534154664816,55.55555555555556,0.0,-59.83
뮤지컬ㆍ실용음악,1,1,11.67,11.67,38.131313131313135,22.90088383838384,75.0,0.0,-60.83
음악과,1,1,11.55,11.55,41.003623168525806,20.984839755724188,72.72727272727273,21.428571428571427,-60.95
무용,1,1,11.53,11.53,41.61339142143362,17.182727136156505,76.47058823529412,22.727272727272727,-60.97
금속・주얼리디자인,1,1,10.0,10.0,43.16628701594533,16.856492027334852,86.36363636363636,8.333333333333334,-62.5
뮤직트레이너,1,1,8.33,8.33,56.66666666666667,7.777777777777778,,,-64.17
의약바이오,1,1,8.189655172413794,8.189655172413794,29.206256005124374,17.565656026475928,90.0,20.0,-64.3103448275862
외식조리・제과제빵,1,1,8.0,8.0,26.7586474931986,21.939370384764864,,,-64.5
금융세무,1,1,7.894736842105263,7.894736842105263,30.420770458721123,9.578024758290413,,,-64.60526315789474
기독교사회복지상담,1,1,7.0,7.0,51.57612340710932,6.3044936284372906,,,-65.5
언어치료청각재활,1,1,5.0,5.0,41.89162152179266,17.294847328244273,,,-67.5
글로벌문화콘텐츠,1,1,4.67,4.67,57.216312940082375,8.028597050617776,42.85714285714285,7.894736842105263,-67.83
상담・임상심리,1,1,4.67,4.67,45.440306300034806,12.748525983820102,,,-67.83
기업소프트웨어,1,1,4.219409282700422,4.219409282700422,30.11100832562442,10.16213492797674,85.71428571428571,0.0,-68.28059071729957
교회음악,1,1,4.0,4.0,59.682440846824406,4.829545454545454,,,-68.5
국방경찰행정,1,1,3.7037037037037033,3.7037037037037033,32.96314938747732,6.148090120235935,53.333333333333336,0.0,-68.79629629629629
임상의약,1,1,3.212851405622489,3.212851405622489,27.95091546552396,17.96148923145417,66.66666666666667,29.41176470588235,-69.28714859437751
분자생명공,1,1,3.0,3.0,38.55738612764779,24.21171950713,,,-69.5
실용음악과,1,1,3.0,3.0,66.38988247317323,2.7252597513200474,100.0,0.0,-69.5
항공보안,1,1,3.0,3.0,46.23111997720149,7.041417307874989,71.42857142857143,6.666666666666667,-69.5
항공산업공,1,1,3.0,3.0,38.148966135330646,18.824018948850902,87.5,11.11111111111111,-69.5
항공외국어,1,1,3.0,3.0,35.38787543762668,20.6974387322646,,,-69.5
심리상담치료,1,1,2.7450980392156863,2.7450980392156863,31.332481472016354,8.453616151290571,34.78260869565217,29.41176470588235,-69.75490196078431
재난안전소방,1,1,2.666666666666667,2.666666666666667,27.477336336806808,11.004102959296445,64.0,0.0,-69.83333333333333
글로벌의료뷰티,1,1,2.0202020202020203,2.0202020202020203,32.3919090175941,9.76069388897118,77.77777777777777,5.0,-70.47979797979798
체육학,1,1,2.0,2.0,33.78714335575393,31.46899272957448,67.85714285714286,1.5151515151515151,-70.5
인재개발,1,1,1.0,1.0,6.944444444444445,9.72222222222222,,,-71.5
과학기술,1,1,0.5499999999999999,0.5499999999999999,36.8421052631579,31.57894736842105,,,-71.95
항공,1,1,0.5499999999999999,0.5499999999999999,50.0,0.0,,,-71.95
아동교육,1,1,0.4926108374384236,0.4926108374384236,29.801593755082127,4.305578142787445,,,-72.00738916256158
항공모빌리티,1,1,0.1,0.1,77.77777777777777,11.11111111111111,,,-72.4
