model_id,branch,term,coefficient,school_clustered_se,ci_low,ci_high,p_value,standardized_beta,N,school_n,r2,adj_r2,aic,bic,condition_number
P2-S3,P2-S,female_student_share_pct__missing,-4.2591353850084746,4.710451511940823,-13.491450699334731,4.973179929317783,0.3658955360463607,-0.018991294728518408,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,international_student_share_pct,0.0029040199352896316,0.02398274780733767,-0.044101302017399154,0.049909341887978416,0.9036214339573299,0.002427610288338937,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,leave_rate_pct,0.03486442249278484,0.030879233957941534,-0.02565776393496679,0.09538660892053646,0.25887369028209617,0.03112696435172379,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,student_faculty_ratio,-0.011521572754278902,0.011256333503372427,-0.03358358101886043,0.010540435510302626,0.30604146590883197,-0.029984053714937717,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,student_faculty_ratio__missing,-2.1335631630854652,0.8342062573221488,-3.7685773831148297,-0.49854894305610076,0.010539825222427851,-0.05936690448363872,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,fulltime_faculty_share_pct,-0.04850506029149367,0.012177374375922425,-0.07237227549456254,-0.024637845088424804,6.799013427660419e-05,-0.0786543711465585,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,log_enrolled_students,-2.117642024585188,0.4434046337494869,-2.986699137312356,-1.2485849118580203,1.7893369544436902e-06,-0.14209713285457343,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,log_graduates,1.6333472302035719,0.19836813064878564,1.244552838451416,2.0221416219557278,1.8118538313534863e-16,0.18522346655450272,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S4,P2-S,Intercept,51.6006236967114,3.364658634990928,45.00601395185748,58.19523344156532,4.39012720776786e-53,,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,major_group_7_EDU,-0.1615281484343359,1.5985492836768727,-3.2946271719533087,2.9715708750846366,0.9195133794201249,-0.00318082097274897,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,major_group_7_ENG,-2.4216342332150433,1.2214073434389576,-4.8155486368081455,-0.02771982962194164,0.047405534869789864,-0.07290988704637616,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,major_group_7_HUM,-2.2373527275928513,1.3376028373188165,-4.859006114356321,0.38430065917061773,0.09439454748428686,-0.05022760152323548,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,major_group_7_MED,-3.3193857690865314,1.3064156676027108,-5.879913426426695,-0.7588581117463677,0.011058830872065155,-0.05610646168787121,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,major_group_7_NAT,-3.8590608902288626,1.1697533318947682,-6.151735291538337,-1.5663864889193886,0.0009701671890719842,-0.08939877325712818,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,major_group_7_SOC,-4.814785715688597,1.0871383214684434,-6.945537671980073,-2.6840337593971206,9.473156399627767e-06,-0.13408223335274297,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,school_type_교육대학,-18.155782408939103,3.108769342804375,-24.248858357077932,-12.062706460800275,5.2143458742129445e-09,-0.1587562265709834,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,school_type_대학교,-2.7474358403680883,2.1198666108627866,-6.902298049688135,1.4074263689519588,0.19496106767089294,-0.02943200073001889,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,school_type_방송통신대학교,-16.175465279668824,5.401824783414091,-26.76284730595632,-5.588083253381328,0.0027494494321296543,-0.06951245572403561,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,school_type_산업대학,-11.81230370967978,4.475558116618788,-20.58423642896852,-3.0403709903910396,0.008307944360815629,-0.05359881372242999,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
