outcome_row_id,analysis_year,school_uid,campus_uid,dept_uid,major_group_7,school_type,region_sido,split,sample_P1_STRUCTURE_READY,sample_P1_SELECTIVITY_READY,sample_P2_STRUCTURE_READY,sample_P2_SELECTIVITY_READY,sample_P3_STRUCTURE_READY,sample_P3_SELECTIVITY_READY,sample_P4_E_STRUCTURE_READY,sample_P4_P_STRUCTURE_READY,sample_P4_JOINT_STRUCTURE_READY,sample_P4_E_SELECTIVITY_READY,sample_P4_P_SELECTIVITY_READY,sample_P4_JOINT_SELECTIVITY_READY
OC2024_05722,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_f2cbac45d263,SOC,대학교,서울,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05726,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_cc0cf7fe2f34,HUM,대학교,서울,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05729,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_225e73fa8315,SOC,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05730,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_8c651ae7875a,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05731,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_4ca0de2e5432,SOC,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05733,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_31b9cb8e53db,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05734,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_bafab0654a16,SOC,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05735,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_45be130c0e82,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05736,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_2fccef8d980a,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05738,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_7c3253d83fde,ENG,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05739,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_732603ea4dd5,ENG,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05741,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_f9f13613c250,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05742,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_87405e0013da,HUM,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05743,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_19c061efaa42,ENG,대학교,서울,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05744,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_dfb3eca5e54b,HUM,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05745,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_717ae83b8d35,HUM,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05748,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_76d102e65965,ENG,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05749,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_c1632b967b1d,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05752,2024,SCH_fd343c02a3d4,CAM_1f0670d1f19f,DEP_579e62227b22,ENG,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05754,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_58d9727485f4,ENG,대학교,경기,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05755,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_0486db8a69a5,ENG,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05757,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_0f9e9ddc62e8,SOC,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05758,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_2de5aff3dc6e,SOC,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05759,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_6e15ac84a7c6,ENG,대학교,경기,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05760,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_72eb1c600b23,EDU,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05761,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_fb1fe480759f,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05762,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_6446e37255f2,SOC,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05763,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_be798a2ee137,SOC,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05764,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_624ed32fb282,SOC,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05765,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_81c60900f36e,NAT,대학교,경기,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05766,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_385e79d96021,SOC,대학교,서울,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05767,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_73e3fff38ec7,ENG,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05769,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_5e1bd4e0f0a5,ENG,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05770,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_deff65c4d728,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05771,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_876649cbb479,ART,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05772,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_bcf6d93a7dd0,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05773,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_ccaaa776abdf,ART,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05774,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_415572abb7dc,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05775,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_e16ae78fd5b0,NAT,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05777,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_e7f9e11aa2e5,ART,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05779,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_dbb39032f4fd,ENG,대학교,경기,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05780,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_2d6f097255dc,ENG,대학교,경기,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05781,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_553578fe245e,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05782,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_641dd472558e,SOC,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05783,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_6e028d8972b3,SOC,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05785,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_a02e61d1e24b,NAT,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05786,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_0c1994f5e16f,NAT,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05787,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_d727b982b8f3,ENG,대학교,경기,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05788,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_0ddf1aac7348,ENG,대학교,경기,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05789,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_88b3facbb04a,NAT,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05790,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_cc99cb542839,EDU,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05791,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_9e7b0cb4316a,ART,대학교,경기,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05792,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_7c5440715978,ENG,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05794,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_8d1b0f528785,ENG,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05796,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_e9eb0628fa10,SOC,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05797,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_bcf5864e3a74,MED,대학교,경기,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05798,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_4208f19e4582,ENG,대학교,경기,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05799,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_e7e4b0890690,ART,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05800,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_55962911aeff,ART,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05801,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_a821706d3675,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05802,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_1a877b5d9be2,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05803,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_dbe524320977,NAT,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05804,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_73b749a704bb,SOC,대학교,서울,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05805,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_064dd59d245f,MED,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05807,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_0371bf09ce74,ENG,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05808,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_bd2d4637a5b0,ENG,대학교,경기,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05809,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_d41f4f151fe7,SOC,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05810,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_bc544380e2e9,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05811,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_6b7e97f4e28d,ENG,대학교,경기,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05812,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_b1104f0836d9,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05813,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_7b82dc53dfac,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05815,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_e17db7534dfe,EDU,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05816,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_ac7862b50121,NAT,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05817,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_8529db9492b8,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05818,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_cfeddb868ae3,HUM,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05819,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_50068b029be0,EDU,대학교,서울,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05820,2024,SCH_3475d2320701,CAM_3e85f11f7c64,DEP_5392e78f5d79,SOC,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05821,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_a8f0b462430e,NAT,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05823,2024,SCH_3475d2320701,CAM_cf3fbea86402,DEP_c588428f8b5d,ENG,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05825,2024,SCH_f759dc0a8ccd,CAM_24101c0e8688,DEP_393b82671090,MED,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05829,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_2399fc024e24,EDU,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05830,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_1d5a990b33fe,HUM,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05831,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_9ff279fa1100,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05833,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_2eb8d329f373,ART,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05835,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_cd48c27b9fe7,ART,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05836,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_3e6bbb6ab37c,ART,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_05839,2024,SCH_f759dc0a8ccd,CAM_24101c0e8688,DEP_09453232b445,ART,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05842,2024,SCH_f759dc0a8ccd,CAM_24101c0e8688,DEP_66bfa023d622,NAT,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05848,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_d46e32054d64,EDU,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05855,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_42271ebc35b7,NAT,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05859,2024,SCH_f759dc0a8ccd,CAM_24101c0e8688,DEP_49749260b5d7,NAT,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05861,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_a5bc48c15993,HUM,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05862,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_e116d817fa51,MED,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05863,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_2fdade051589,EDU,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05864,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_abae99191235,EDU,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05869,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_a4135221422d,ART,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05870,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_e5d6dc11f993,ENG,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05871,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_9f34e41be05d,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05872,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_3e6f9aa6b437,ART,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05876,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_f7037bd8660b,ENG,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_05877,2024,SCH_f759dc0a8ccd,CAM_a132e082c39b,DEP_d20e4ec8d3cd,NAT,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05883,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_c4eb356cbb6e,MED,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05885,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_7c586630ab51,ENG,대학교,충북,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05886,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_c767d3cec453,ENG,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05887,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_2dd79e2136b4,SOC,대학교,충북,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05888,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_2b5f686b36a6,SOC,대학교,충북,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05889,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_235c875ce39f,SOC,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05892,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_d79c4b8a8c12,SOC,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05893,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_e667b083c88c,HUM,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05894,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_3b15a08d4384,SOC,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05895,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_1eb32280f526,HUM,대학교,충북,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05896,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_6c37a6bd3af7,SOC,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05897,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_00052e85e66c,SOC,대학교,충북,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05898,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_882c233fe6f0,NAT,대학교,충북,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05899,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_34dad8fa44cb,NAT,대학교,충북,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_05900,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_42600ca25aee,ART,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05902,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_7dfd42a7d464,SOC,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05903,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_92b1d6d75e7b,HUM,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_05904,2024,SCH_5455cd6d25fe,CAM_d7b16e4ead98,DEP_406cc394134f,NAT,대학교,충북,train,True,False,True,False,True,False,True,True,True,False,False,False
