outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,major_group_7,graduates_n,enrolled_students_n,a_rate_pct,cd_rate_pct,f_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,graduate_school_progression_rate_pct,human_outlier_decision,denominator_policy,winsorize_or_weight_policy,reviewer_note
OC2024_07307,원광대학교,,기계설계공학과,ENG,18,0,46.666668,0.0,0.0,41.17647,41.17647,5.5555553,5.5555553,,,,
OC2024_07310,원광대학교,,디지털콘텐츠공학과,ENG,46,0,24.710144,40.724636,1.6666666,34.782608,34.782608,0.0,0.0,,,,
OC2024_07317,원광대학교,,봉황인재학과,SOC,1,11,100.0,0.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_07322,원광대학교,,생명환경학과,NAT,0,119,40.612217,17.584497,1.1120647,0.0,0.0,0.0,0.0,,,,
OC2024_07323,원광대학교,,생물환경화학과,NAT,27,0,59.34375,6.25,0.0,55.555557,55.555557,33.333332,33.333332,,,,
OC2024_07340,원광대학교,,음악과,ART,12,18,80.797104,0.0,0.0,44.444443,44.444443,25.0,25.0,,,,
OC2024_07342,원광대학교,,응용수학부,NAT,15,16,93.333336,2.5,0.0,73.333336,40.0,0.0,0.0,,,,
OC2024_07348,원광대학교,,자율전공학부,ENG,0,32,0.0,100.0,0.0,,,,,,,,
OC2024_07381,위덕대학교,,반도체전자공학전공,ENG,16,4,50.0,50.0,0.0,78.57143,71.42857,12.5,6.25,,,,
OC2024_07382,위덕대학교,,보건관리학과,MED,10,11,44.285713,0.0,0.0,60.0,60.0,0.0,0.0,,,,
OC2024_07387,위덕대학교,,스마트경영학과,SOC,0,25,27.626812,0.0,6.3405795,,,,,,,,
OC2024_07388,위덕대학교,,식품영양학전공,NAT,5,10,44.01099,2.857143,0.0,60.0,40.0,0.0,0.0,,,,
OC2024_07389,위덕대학교,,신재생에너지공학과,ENG,0,48,36.78288,3.2744925,0.0,,,,,,,,
OC2024_07390,위덕대학교,,역사문화콘텐츠학과,HUM,0,30,21.666666,0.0,0.0,,,,,,,,
OC2024_07391,위덕대학교,,외식조리제과제빵학부,NAT,0,59,0.0,0.0,83.333336,,,,,,,,
OC2024_07393,위덕대학교,,원전ㆍ제어시스템공학전공,ENG,5,15,23.863636,15.340909,0.0,40.0,40.0,0.0,0.0,,,,
OC2024_07401,위덕대학교,,지능형전력시스템공학과,ENG,0,39,20.0,10.0,0.0,,,,,,,,
OC2024_07403,위덕대학교,,한국어학과,HUM,0,51,35.64394,0.0,1.25,,,0.0,0.0,,,,
OC2024_07411,유원대학교,,경찰보안전공,SOC,0,18,76.5,0.0,12.5,,,,,,,,
OC2024_07414,유원대학교,,교정전공,SOC,12,8,0.0,34.545456,0.0,,,0.0,0.0,,,,
OC2024_07415,유원대학교,,국방인재개발학과,SOC,0,50,77.77138,7.0731707,0.0,,,,,,,,
OC2024_07416,유원대학교,,드론응용학과,ENG,0,94,72.95598,8.883648,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_07423,유원대학교,,발명특허학과,SOC,4,14,73.88393,0.0,0.0,25.0,25.0,0.0,0.0,,,,
OC2024_07424,유원대학교,,법무행정전공,SOC,0,4,78.46154,3.8461537,0.0,,,,,,,,
OC2024_07434,유원대학교,,스마트팜학과,NAT,0,20,60.17857,3.125,0.0,,,,,,,,
OC2024_07435,유원대학교,,스포츠학부,ART,0,58,0.0,0.0,0.0,,,,,,,,
OC2024_07439,유원대학교,,와인식음료학과,NAT,6,4,58.333332,0.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_07441,유원대학교,,응급구조학과,MED,0,30,33.333332,8.333333,0.0,,,,,,,,
OC2024_07442,유원대학교,,의약바이오학과,NAT,3,4,70.2381,8.333333,0.0,,,100.0,100.0,,,,
OC2024_07453,을지대학교,,의예과,MED,0,105,33.333332,33.333332,0.0,,,,,,,,
OC2024_07498,이화여자대학교,,국어국문학전공,HUM,6,2,0.0,0.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_07503,이화여자대학교,,글로벌한국학전공,HUM,7,15,64.27159,7.5807514,5.2735662,85.71429,85.71429,0.0,0.0,,,,
OC2024_07506,이화여자대학교,,기후에너지시스템공학과,ENG,0,34,41.85965,14.035088,0.0,,,,,,,,
OC2024_07517,이화여자대학교,,물리학전공,NAT,2,2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_07520,이화여자대학교,,불어불문학전공,HUM,9,3,0.0,50.0,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_07527,이화여자대학교,,산업제약학과,MED,1,1,79.166664,8.333333,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_07534,이화여자대학교,,수학전공,NAT,3,5,10.0,45.0,35.0,50.0,0.0,33.333332,33.333332,,,,
OC2024_07537,이화여자대학교,,시각디자인전공,ART,3,1,60.80128,4.407051,1.8910257,66.666664,33.333332,0.0,0.0,,,,
OC2024_07546,이화여자대학교,,영상디자인전공,ART,1,1,70.833336,2.0833333,6.25,100.0,0.0,0.0,0.0,,,,
OC2024_07549,이화여자대학교,,영어영문학전공,HUM,13,8,16.666666,66.666664,0.0,33.333332,25.0,7.6923075,7.6923075,,,,
OC2024_07557,이화여자대학교,,자유전공,HUM,0,49,100.0,0.0,0.0,,,,,,,,
OC2024_07558,이화여자대학교,,작곡전공,ART,0,2,19.642857,0.0,39.285713,,,,,,,,
OC2024_07560,이화여자대학교,,전자공학과,ENG,1,4,0.0,33.333332,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_07567,이화여자대학교,,철학전공,HUM,6,4,0.0,58.333332,0.0,50.0,16.666666,0.0,0.0,,,,
OC2024_07570,이화여자대학교,,컴퓨터공학과,ENG,2,61,46.436436,18.71872,2.0270271,50.0,50.0,0.0,0.0,,,,
OC2024_07575,이화여자대학교,,한국음악전공,ART,2,1,0.0,0.0,100.0,100.0,100.0,0.0,0.0,,,,
OC2024_07587,인제대학교,,건설환경공학부,ENG,0,16,12.916667,48.75,0.0,,,,,,,,
OC2024_07594,인제대학교,,글로벌자유전공학과,HUM,0,31,34.14196,16.576818,0.0,,,,,,,,
OC2024_07596,인제대학교,,드론IoT시뮬레이션학부,ENG,5,36,71.18347,1.7857143,9.278711,75.0,75.0,0.0,0.0,,,,
OC2024_07598,인제대학교,,문화콘텐츠학과,HUM,0,47,0.0,25.0,75.0,,,,,,,,
OC2024_07604,인제대학교,,반려동물보건학과,NAT,0,75,71.42857,2.3809524,0.0,,,,,,,,
OC2024_07606,인제대학교,,법학과,SOC,4,50,24.339306,18.527435,16.914894,75.0,75.0,0.0,0.0,,,,
OC2024_07612,인제대학교,,생명과학부,NAT,3,2,0.0,83.333336,8.333333,66.666664,66.666664,0.0,0.0,,,,
OC2024_07614,인제대학교,,소비자·가족학과,NAT,18,10,65.21739,13.043478,10.869565,61.11111,55.555557,0.0,0.0,,,,
OC2024_07620,인제대학교,,웹툰영상학과,ART,0,40,25.0,0.0,0.0,,,,,,,,
OC2024_07633,인제대학교,,자유전공학부,HUM,0,48,0.0,0.0,0.0,,,,,,,,
OC2024_07636,인제대학교,,전기차공학부,ENG,0,24,66.666664,16.666666,0.0,,,,,,,,
OC2024_07638,인제대학교,,전자공학과,ENG,0,19,25.0,0.0,0.0,,,,,,,,
OC2024_07642,인제대학교,,컴퓨터시뮬레이션학과,ENG,16,6,50.714287,15.0,0.0,26.666666,26.666666,6.25,6.25,,,,
OC2024_07649,인천가톨릭대학교_제2캠퍼스,제2캠퍼스,문화예술콘텐츠학과,ART,6,7,28.636364,19.09091,19.09091,33.333332,33.333332,0.0,0.0,,,,
OC2024_07651,인천가톨릭대학교_제2캠퍼스,제2캠퍼스,시각디자인학과,ART,21,7,4.5454545,65.90909,0.0,35.0,25.0,4.7619047,4.7619047,,,,
OC2024_07654,인천가톨릭대학교_제2캠퍼스,제2캠퍼스,환경디자인학과,ART,17,9,31.73077,24.038462,0.0,56.25,50.0,5.882353,5.882353,,,,
OC2024_07656,인천가톨릭대학교_제2캠퍼스,제2캠퍼스,회화과,ART,12,3,0.0,12.5,55.0,70.0,40.0,8.333333,8.333333,,,,
OC2024_07674,인천대학교,,도시환경공학부,ENG,0,10,0.0,25.0,75.0,,,,,,,,
OC2024_07680,인천대학교,,메카트로닉스공학전공,ENG,1,5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_07696,인천대학교,,소비자아동학과,NAT,21,8,0.0,35.714287,57.142857,80.0,75.0,4.7619047,4.7619047,,,,
OC2024_07710,인천대학교,,윤리교육과,EDU,5,58,52.76446,12.121627,3.033831,40.0,40.0,0.0,0.0,,,,
OC2024_07712,인천대학교,,일본통상전공,SOC,0,1,0.0,0.0,100.0,,,,,,,,
OC2024_07716,인천대학교,,자동차공학전공,ENG,9,3,0.0,0.0,0.0,77.77778,66.666664,0.0,0.0,,,,
OC2024_07737,인하대학교,,건축학부,ENG,0,103,0.0,6.25,81.25,,,,,,,,
OC2024_07758,인하대학교,,반도체산업융합학과,ENG,0,30,61.11111,5.5555553,0.0,,,,,,,,
OC2024_07784,인하대학교,,의예과,MED,0,100,37.5,12.5,0.0,,,,,,,,
OC2024_07809,전남대학교,,IoT인공지능융합전공,ENG,9,0,25.0,0.0,0.0,71.42857,71.42857,22.222221,22.222221,,,,
OC2024_07824,전남대학교,,농식품생명화학부,NAT,2,5,0.0,75.0,25.0,0.0,0.0,0.0,0.0,,,,
OC2024_07844,전남대학교,,생명과학기술학부,NAT,0,65,41.666668,25.0,0.0,,,,,,,,
OC2024_07888,전남대학교,,지능실감미디어융합전공,ENG,1,0,11.111111,11.111111,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_07889,전남대학교,,지능형모빌리티융합학과,ENG,0,190,45.009842,15.142716,1.0748851,100.0,100.0,0.0,0.0,,,,
OC2024_07909,전남대학교_제2캠퍼스,제2캠퍼스,기계시스템공학과,ENG,0,32,50.535713,9.285714,0.0,,,,,,,,
OC2024_07924,전남대학교_제2캠퍼스,제2캠퍼스,융합생명공학과,NAT,0,39,40.491802,17.655737,0.0,,,,,,,,
OC2024_07930,전남대학교_제2캠퍼스,제2캠퍼스,창의융합학부,HUM,0,36,0.0,75.0,0.0,,,,,,,,
OC2024_07939,전북대학교,,IT응용시스템공학과,ENG,16,4,70.833336,8.333333,0.0,60.0,60.0,6.25,6.25,,,,
OC2024_07941,전북대학교,,IT지능정보공학과,ENG,0,50,25.886486,25.451351,0.0,,,,,,,,
OC2024_07947,전북대학교,,경제학부,SOC,0,105,28.571428,57.142857,0.0,,,,,,,,
OC2024_07950,전북대학교,,고분자나노공학과,ENG,2,88,18.768074,38.85917,0.0,100.0,100.0,50.0,50.0,,,,
OC2024_07958,전북대학교,,과학기술학부(지구환경과학전공),NAT,0,1,12.5,75.0,0.0,,,,,,,,
OC2024_07971,전북대학교,,독어독문학과,HUM,2,3,72.22222,5.5555553,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_07991,전북대학교,,산업디자인과,ART,0,1,10.0,70.0,0.0,,,,,,,,
OC2024_08004,전북대학교,,스마트팜학과,NAT,0,122,88.97436,3.8461537,0.0,,,,,,,,
OC2024_08021,전북대학교,,유기소재섬유공학과,ENG,0,79,25.948616,38.122528,0.0,,,,,,,,
OC2024_08022,전북대학교,,유기소재파이버공학과,ENG,10,3,66.666664,0.0,0.0,57.142857,42.857143,30.0,30.0,,,,
OC2024_08028,전북대학교,,의예과,MED,0,304,66.666664,33.333332,0.0,,,,,,,,
OC2024_08031,전북대학교,,일어일문학과,HUM,3,3,41.666668,13.333333,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_08036,전북대학교,,정치사회학부(정치외교학전공),SOC,0,1,40.0,0.0,0.0,,,,,,,,
OC2024_08048,전북대학교,,치의예과,MED,0,86,32.424244,26.363636,0.0,,,,,,,,
OC2024_08050,전북대학교,,컴퓨터인공지능학부,ENG,0,272,34.78058,24.052288,0.0,,,,,,,,
OC2024_08052,전북대학교,,토목공학과,ENG,25,13,14.358974,52.179485,0.0,52.0,48.0,0.0,0.0,,,,
OC2024_08054,전북대학교,,프랑스학과,HUM,3,2,0.0,0.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_08058,전북대학교,,한옥학과,ENG,0,11,77.5,2.5,0.0,,,,,,,,
OC2024_08063,전북대학교,,환경공학과,NAT,4,5,56.25,39.583332,0.0,75.0,75.0,0.0,0.0,,,,
OC2024_08077,전주대학교,,IT금융학과,SOC,1,144,35.50195,23.080786,5.2323947,0.0,0.0,0.0,0.0,,,,
OC2024_08078,전주대학교,,IT금융부동산계열,SOC,0,6,0.0,50.0,50.0,,,,,,,,
OC2024_08087,전주대학교,,경영계열,SOC,0,12,0.0,20.0,80.0,,,,,,,,
OC2024_08088,전주대학교,,경영관리전공,SOC,1,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_08089,전주대학교,,경제학과,SOC,14,19,5.5555553,55.555557,0.0,46.153847,46.153847,0.0,0.0,,,,
OC2024_08092,전주대학교,,경찰행정학전공,SOC,0,1,0.0,0.0,0.0,,,,,,,,
OC2024_08094,전주대학교,,공연엔터테인먼트학과,ART,3,3,0.0,0.0,50.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_08095,전주대학교,,공학2계열,ENG,0,3,0.0,66.666664,0.0,,,,,,,,
OC2024_08096,전주대학교,,공학3계열,ENG,0,3,0.0,100.0,0.0,,,,,,,,
OC2024_08106,전주대학교,,기술융합디자인공학과,ENG,0,5,33.333332,0.0,0.0,,,,,,,,
OC2024_08107,전주대학교,,나노신소재공학과,ENG,29,5,51.57652,13.470905,0.0,72.0,68.0,13.793103,13.793103,,,,
OC2024_08111,전주대학교,,디자인계열,ART,0,4,0.0,50.0,50.0,,,,,,,,
OC2024_08132,전주대학교,,소프트웨어계열,ENG,0,7,0.0,0.0,100.0,,,,,,,,
OC2024_08137,전주대학교,,신학과경배찬양학과,HUM,1,39,55.747295,5.4650216,4.6531253,,,0.0,0.0,,,,
OC2024_08145,전주대학교,,영화방송제작학과,ART,1,5,12.5,40.0,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_08153,전주대학교,,인문콘텐츠계열,HUM,0,4,0.0,0.0,66.666664,,,,,,,,
OC2024_08162,전주대학교,,축구학과,ART,1,34,22.576365,30.413374,9.44392,100.0,100.0,0.0,0.0,,,,
OC2024_08177,전주대학교,,환경보건전공,NAT,0,1,15.476191,61.904762,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_08179,전주대학교,,환경안전생명과학과,NAT,0,25,17.922144,39.33266,0.0,,,,,,,,
OC2024_08181,제주국제대학교,,건설공학부 토목공학전공,ENG,0,1,56.349205,0.0,0.0,,,,,,,,
OC2024_08183,제주국제대학교,,경찰학부 경찰행정학전공,SOC,0,6,80.0,13.333333,0.0,,,,,,,,
OC2024_08184,제주국제대학교,,경찰행정학과,SOC,10,19,82.298904,2.2591858,0.0,70.0,70.0,0.0,0.0,,,,
OC2024_08185,제주국제대학교,,공연예술학과,ART,2,6,100.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_08187,제주국제대학교,,상담복지학과,SOC,4,8,90.74074,0.0,0.0,66.666664,33.333332,25.0,25.0,,,,
OC2024_08190,제주국제대학교,,안전공학부 소방방재학전공,ENG,0,2,100.0,0.0,0.0,,,,,,,,
OC2024_08191,제주국제대학교,,안전공학부 정보보안공학전공,ENG,0,1,100.0,0.0,0.0,,,,,,,,
OC2024_08193,제주국제대학교,,에너지기계공학부 기계자동차공학전공,ENG,0,2,95.0,0.0,0.0,,,,,,,,
OC2024_08194,제주국제대학교,,에너지기계공학부 전기공학전공,ENG,0,1,71.666664,0.0,0.0,,,,,,,,
OC2024_08195,제주국제대학교,,유아교육과,EDU,2,3,100.0,0.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_08196,제주국제대학교,,융합경영학부,SOC,0,86,100.0,0.0,0.0,,,,,,,,
OC2024_08197,제주국제대학교,,융합경영학부 항공경영학전공,SOC,0,2,62.698414,8.333333,0.0,,,,,,,,
OC2024_08198,제주국제대학교,,전기공학과,ENG,12,15,74.14634,1.4285715,0.0,63.636364,63.636364,0.0,0.0,,,,
OC2024_08203,제주국제대학교,,토목공학과,ENG,28,17,68.25397,7.0546737,6.1728396,77.77778,77.77778,0.0,0.0,,,,
OC2024_08204,제주국제대학교,,항공서비스경영학과,SOC,1,5,48.57143,44.285713,7.142857,100.0,100.0,0.0,0.0,,,,
OC2024_08206,제주국제대학교,,호텔관광경영학과,SOC,2,5,57.63889,18.75,5.5555553,50.0,50.0,0.0,0.0,,,,
OC2024_08243,제주대학교,,성악전공,ART,4,29,60.31915,5.72695,2.0470665,50.0,25.0,0.0,0.0,,,,
OC2024_08264,제주대학교,,의학과,MED,0,149,100.0,0.0,0.0,,,,,,,,
OC2024_08268,제주대학교,,작곡전공,ART,1,20,71.06061,3.900544,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_08288,제주대학교,,통신공학전공,ENG,0,1,0.0,0.0,100.0,,,,,,,,
OC2024_08296,제주대학교,,화학과,NAT,0,3,75.0,0.0,0.0,,,,,,,,
OC2024_08301,조선대학교,,K-컬처공연・기획학과,ART,5,170,31.716946,18.05921,1.5143614,80.0,60.0,0.0,0.0,,,,
OC2024_08326,조선대학교,,물리학과,NAT,6,19,55.95238,10.31746,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_08336,조선대학교,,선박해양공학과,ENG,7,14,35.504967,20.84644,3.2574508,28.571428,28.571428,0.0,0.0,,,,
OC2024_08382,조선대학교,,한문학과,HUM,1,4,78.57143,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_08392,중부대학교,,게임학과,ENG,1,1,0.0,80.0,20.0,100.0,100.0,0.0,0.0,,,,
OC2024_08394,중부대학교,,경영학과,SOC,11,14,70.0,30.0,0.0,54.545456,54.545456,0.0,0.0,,,,
OC2024_08396,중부대학교,,경찰경호학과,SOC,3,14,0.0,25.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_08403,중부대학교,,국제통상학과,SOC,5,12,0.0,0.0,0.0,40.0,40.0,0.0,0.0,,,,
OC2024_08408,중부대학교,,동물행동복지학전공,NAT,0,27,0.0,0.0,0.0,,,,,,,,
OC2024_08414,중부대학교,,바이오식품학전공,NAT,7,19,57.102272,0.0,0.0,57.142857,57.142857,0.0,0.0,,,,
OC2024_08421,중부대학교,,사회체육학과,ART,0,10,66.666664,0.0,0.0,,,,,,,,
OC2024_08426,중부대학교,,식품생명과학과,NAT,1,4,0.0,0.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_08427,중부대학교,,식품영양학전공,NAT,9,5,58.333332,0.0,0.0,42.857143,42.857143,0.0,0.0,,,,
OC2024_08432,중부대학교,,유아특수교육과,EDU,22,8,64.56583,10.644258,0.0,63.636364,59.090908,0.0,0.0,,,,
OC2024_08433,중부대학교,,자동차관리학과,ENG,20,7,16.666666,83.333336,0.0,77.77778,77.77778,10.0,10.0,,,,
OC2024_08434,중부대학교,,전기전자공학과,ENG,24,8,0.0,100.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_08437,중부대학교,,정보보호학과,ENG,11,12,16.666666,35.0,30.0,100.0,100.0,0.0,0.0,,,,
OC2024_08439,중부대학교,,정보통신학과,ENG,6,10,33.333332,8.333333,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_08440,중부대학교,,중등특수교육과,EDU,17,17,20.65637,30.936293,0.0,75.0,68.75,0.0,0.0,,,,
OC2024_08441,중부대학교,,초등특수교육과,EDU,26,11,29.913794,23.62069,0.0,52.0,48.0,0.0,0.0,,,,
OC2024_08442,중부대학교,,토목공학과,ENG,7,6,0.0,16.666666,0.0,57.142857,57.142857,0.0,0.0,,,,
OC2024_08447,중부대학교,,한방건강관리학과,MED,0,2,0.0,0.0,0.0,,,,,,,,
OC2024_08455,중부대학교,,환경조경학전공,NAT,14,18,39.338234,6.25,0.0,25.0,0.0,7.142857,7.142857,,,,
OC2024_08500,중앙대학교_제2캠퍼스,제2캠퍼스,경영학부,SOC,2,8,15.555555,46.666668,27.777779,100.0,50.0,0.0,0.0,,,,
OC2024_08501,중앙대학교_제2캠퍼스,제2캠퍼스,경제학부,SOC,3,2,0.0,65.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_08504,중앙대학교_제2캠퍼스,제2캠퍼스,노어학과,HUM,0,2,0.0,33.333332,0.0,,,,,,,,
OC2024_08506,중앙대학교_제2캠퍼스,제2캠퍼스,문예창작학과,HUM,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_08508,중앙대학교_제2캠퍼스,제2캠퍼스,산업경제학과,SOC,0,2,0.0,100.0,0.0,,,,,,,,
OC2024_08515,중앙대학교_제2캠퍼스,제2캠퍼스,의류학과,NAT,0,2,0.0,66.666664,0.0,,,,,,,,
OC2024_08516,중앙대학교_제2캠퍼스,제2캠퍼스,일어학과,HUM,0,1,0.0,0.0,100.0,,,,,,,,
OC2024_08520,중앙승가대학교,,문화재학전공,HUM,0,4,86.666664,0.0,0.0,,,,,,,,
OC2024_08521,중앙승가대학교,,불교학역경학전공,HUM,9,11,92.207794,0.0,0.0,,,33.333332,33.333332,,,,
OC2024_08522,중앙승가대학교,,사회복지학전공,SOC,8,5,97.916664,0.0,0.0,,,87.5,87.5,,,,
OC2024_08528,중원대학교,,골프과학과,ART,0,0,47.430832,5.237154,0.0,,,,,,,,
OC2024_08530,중원대학교,,글로컬융합사회학과,SOC,0,9,44.09722,0.0,5.5555553,,,,,,,,
OC2024_08534,중원대학교,,바이오산업학부,NAT,0,38,20.454546,0.0,0.0,,,,,,,,
OC2024_08537,중원대학교,,뷰티메디컬학과,ART,0,20,45.30665,0.0,0.0,,,,,,,,
OC2024_08540,중원대학교,,생명과학과,NAT,0,74,35.38029,12.09493,0.0,,,,,,,,
OC2024_08541,중원대학교,,생활체육학과,ART,0,10,24.544853,16.252897,0.0,,,,,,,,
OC2024_08548,중원대학교,,융합바이오학과,NAT,0,0,42.25225,2.0270271,0.0,,,,,,,,
OC2024_08550,중원대학교,,의료기기산업학과,MED,0,18,18.108974,19.23077,0.0,,,,,,,,
OC2024_08552,중원대학교,,자율전공학부,ENG,0,61,49.074074,0.0,0.0,,,,,,,,
OC2024_08557,중원대학교,,종교문화재학과,HUM,3,35,31.127253,16.38418,0.0,50.0,50.0,33.333332,33.333332,,,,
OC2024_08559,중원대학교,,축구학과,ART,0,28,51.495647,1.772056,0.0,,,,,,,,
OC2024_08592,창신대학교,,글로벌관광경영학부 항공관광전공,SOC,0,13,50.630253,7.9831934,0.0,,,,,,,,
OC2024_08593,창신대학교,,디지털도시건설학과,ENG,0,26,34.79469,18.076567,0.0,,,,,,,,
OC2024_08617,청운대학교,,글로벌한국어교육학과,EDU,0,37,75.99743,6.756757,0.0,,,,,,,,
OC2024_08665,청주대학교,,도시계획부동산학과,SOC,2,5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_08670,청주대학교,,레이저광정보공학과,ENG,2,19,66.666664,0.0,0.0,100.0,100.0,50.0,50.0,,,,
OC2024_08675,청주대학교,,문화콘텐츠학과,HUM,2,10,4.5454545,18.181818,12.5,50.0,0.0,0.0,0.0,,,,
OC2024_08677,청주대학교,,바이오메디컬학과,NAT,3,7,25.0,0.0,50.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_08685,청주대학교,,비주얼아트학과,ART,0,1,16.666666,62.5,0.0,,,,,,,,
OC2024_08686,청주대학교,,사회학과,SOC,1,6,0.0,75.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_08688,청주대학교,,산업공학과,ENG,3,20,66.666664,0.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_08690,청주대학교,,생명과학과,NAT,3,14,100.0,0.0,0.0,66.666664,33.333332,0.0,0.0,,,,
OC2024_08693,청주대학교,,스포츠의학과,ART,4,17,38.333332,39.166668,0.0,25.0,25.0,0.0,0.0,,,,
OC2024_08700,청주대학교,,역사문화학과,HUM,7,7,0.0,28.75,40.0,42.857143,42.857143,0.0,0.0,,,,
OC2024_08703,청주대학교,,영화학과,ART,4,27,30.0,45.0,0.0,100.0,25.0,0.0,0.0,,,,
OC2024_08706,청주대학교,,의료경영학과,SOC,2,94,27.135668,28.770128,5.1972623,100.0,100.0,0.0,0.0,,,,
OC2024_08712,청주대학교,,정치안보국제학과,SOC,5,11,90.0,0.0,0.0,60.0,60.0,0.0,0.0,,,,
OC2024_08717,청주대학교,,중어중문학과,HUM,2,4,75.0,0.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_08720,청주대학교,,컴퓨터정보공학과,ENG,5,21,33.333332,33.333332,16.666666,40.0,40.0,0.0,0.0,,,,
OC2024_08721,청주대학교,,태양광에너지공학과,ENG,3,5,0.0,0.0,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_08724,청주대학교,,통계학과,NAT,11,4,0.0,0.0,0.0,30.0,20.0,9.090909,9.090909,,,,
OC2024_08731,청주대학교,,환경조경학과,NAT,8,15,26.73611,11.111111,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_08734,초당대학교,,건축학과,ENG,19,16,62.5,13.131313,0.0,77.77778,72.22222,0.0,0.0,,,,
OC2024_08736,초당대학교,,경찰행정학과,SOC,10,8,43.94737,10.0,0.0,30.0,30.0,0.0,0.0,,,,
OC2024_08737,초당대학교,,국가안보학과,SOC,19,2,66.666664,0.0,0.0,100.0,94.73684,0.0,0.0,,,,
OC2024_08739,초당대학교,,군사학과,SOC,2,31,51.921547,5.6949425,0.8064516,100.0,100.0,0.0,0.0,,,,
OC2024_08742,초당대학교,,글로벌혁신대학,SOC,0,130,1.8181819,0.0,98.181816,,,,,,,,
OC2024_08744,초당대학교,,보건의료행정학과,SOC,0,31,44.07895,13.815789,0.0,,,,,,,,
OC2024_08747,초당대학교,,사회체육학과,ART,5,7,50.833332,14.166667,8.333333,100.0,100.0,0.0,0.0,,,,
OC2024_08751,초당대학교,,제과제빵학과,NAT,0,12,53.5,16.5,0.0,,,,,,,,
OC2024_08754,초당대학교,,항공교통물류학과,ENG,4,10,73.333336,5.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_08831,충남대학교,,생명정보융합학과,NAT,0,99,48.001484,21.582178,0.0,,,,,,,,
OC2024_08870,충남대학교,,전파공학과,ENG,1,1,45.0,10.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_08917,충북대학교,,미생물학과,NAT,2,148,31.003542,29.177488,0.25974026,50.0,50.0,0.0,0.0,,,,
OC2024_08919,충북대학교,,불어불문학과,HUM,1,1,20.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_08924,충북대학교,,산업제약학과,MED,0,1,0.0,0.0,0.0,,,,,,,,
OC2024_08927,충북대학교,,생명과학부 생물과학전공,NAT,10,9,18.75,62.5,0.0,85.71429,85.71429,20.0,20.0,,,,
OC2024_08930,충북대학교,,생물학과,NAT,5,110,35.089478,28.826122,0.64102566,50.0,50.0,0.0,0.0,,,,
OC2024_08942,충북대학교,,수학・정보통계학부 정보통계학전공,NAT,32,20,62.5,8.75,0.0,44.827587,44.827587,9.375,9.375,,,,
OC2024_08967,충북대학교,,의예과,MED,0,101,75.0,0.0,0.0,,,,,,,,
OC2024_08968,충북대학교,,자율전공학부(인문・자연),HUM,0,76,0.0,50.0,50.0,,,,,,,,
OC2024_08991,충북대학교,,특용식물학과,NAT,1,99,31.288261,30.676071,0.17301038,100.0,100.0,0.0,0.0,,,,
OC2024_08998,충북대학교,,환경생명화학과,NAT,0,123,40.13841,21.107267,0.0,,,,,,,,
