outcome_row_id,candidate_headcount_row_ids,candidate_preview,match_method,unmatched_reason,match_evidence,candidate_count,reviewer,review_timestamp,selection,selection_rationale,confidence
OC2024_09118,HC2_2024_06590,지역자원시스템공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09134,HC2_2024_26023|HC2_2024_26026|HC2_2024_26027|HC2_2024_26029,경영학부 | 경영학부(경영학전공) | 경영학부 (IT경영전공) | 경영학부(데이터사이언스경영전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_09137,HC2_2024_26032|HC2_2024_26036|HC2_2024_26037,기계설계공학부 | 기계설계공학부(기계설계전공) | 기계설계공학부(지능형모빌리티전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_09139,HC2_2024_26071|HC2_2024_26074|HC2_2024_26075,디자인공학부 | 디자인공학부(산업디자인공학전공) | 디자인공학부(미디어디자인공학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_09140,HC2_2024_26042|HC2_2024_26043|HC2_2024_26067,메카트로닉스공학부(메카트로닉스전공) | 메카트로닉스공학부(AI로봇전공) | 메카트로닉스공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_09147,HC2_2024_26039|HC2_2024_26041|HC2_2024_26062,전자공학부 | 전자공학부(전자공학전공) | 전자공학부(임베디드시스템전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_09148,HC2_2024_26051|HC2_2024_26052|HC2_2024_26058,컴퓨터공학부 | 컴퓨터공학부(컴퓨터공학전공) | 컴퓨터공학부(소프트웨어전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_09152,HC2_2024_34414,뇌인지과학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09158,HC2_2024_34429|HC2_2024_34436,새내기과정학부(공학계열) | 새내기과정학부(자연계열),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09273,HC2_2024_22567|HC2_2024_22570,Language & Diplomacy학부 | Language & Diplomacy전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09274,HC2_2024_22555|HC2_2024_22556,Language & Trade학부 | Language & Trade전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09294,HC2_2024_22529|HC2_2024_22573,독일어교육전공 | 독일어교육과,manual_pending,multiple_candidates,"school+campus+suffix-reduced exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09299,HC2_2024_22637,디지털콘텐츠학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09305,HC2_2024_22565,미디어커뮤니케이션학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09307,HC2_2024_22632|HC2_2024_22633,반도체전자공학부(전자공학전공) | 반도체전자공학부(반도체공학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09313,HC2_2024_22644,생명공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09329,HC2_2024_22525|HC2_2024_22589,영어통번역학과 | 영어통번역학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09331,HC2_2024_22504,외국어로서의한국어교육전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09335,HC2_2024_22562|HC2_2024_22563,융합일본지역학부 | 융합일본지역전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09342,HC2_2024_22509|HC2_2024_22511,일본언어문화전공 | 일본언어문화학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09350,HC2_2024_22512|HC2_2024_22513,중국언어문화전공 | 중국언어문화학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09351,HC2_2024_22560|HC2_2024_22561,중국외교통상학부 | 중국외교통상전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09353,HC2_2024_22638,지식콘텐츠전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09354,HC2_2024_22550,차이나데이터큐레이션전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09380,HC2_2024_34561|HC2_2024_34562|HC2_2024_34563|HC2_2024_34564|HC2_2024_34565|HC2_2024_34566|HC2_2024_34567|HC2_2024_34568,문화재보존과학과 | 문화재관리학과 | 무형유산학과 | 융합고고학과 | 기타모집단위,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,8,,,,,
OC2024_09382,HC2_2024_34561|HC2_2024_34562|HC2_2024_34563|HC2_2024_34564|HC2_2024_34565|HC2_2024_34566|HC2_2024_34567|HC2_2024_34568,문화재보존과학과 | 문화재관리학과 | 무형유산학과 | 융합고고학과 | 기타모집단위,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,8,,,,,
OC2024_09389,HC2_2024_05926,노인체육복지학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09394,HC2_2024_05925,스포츠산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09403,HC2_2024_22245,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09411,HC2_2024_22789|HC2_2024_22790,경영학과 | 경영학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09428,HC2_2024_22897|HC2_2024_22944,건축공학전공 | 건축공학전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09438,HC2_2024_22890,글로벌미디어?컬처전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09447,HC2_2024_22879|HC2_2024_22933,미디어영상전공 | 미디어영상학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09449,HC2_2024_22919|HC2_2024_22952,바이오제약공학과 | 바이오제약공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09452,HC2_2024_22874|HC2_2024_22942,법학전공 | 법학전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09454,HC2_2024_22927,빅데이터응용학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09460,HC2_2024_22847,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09461,HC2_2024_22918|HC2_2024_22951,생명시스템과학과 | 생명시스템과학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09466,HC2_2024_22922|HC2_2024_22954,식품영양학과 | 식품영양학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09467,HC2_2024_22906|HC2_2024_22947,신소재공학과 | 신소재공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09472,HC2_2024_22931|HC2_2024_22932,융합디자인학과 | 융합디자인전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09473,HC2_2024_22843,응용영어콘텐츠학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09475,HC2_2024_22904|HC2_2024_22946,전기전자공학과 | 전기전자공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09477,HC2_2024_22912|HC2_2024_22948,정보통신공학과 | 정보통신공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09480,HC2_2024_22866|HC2_2024_22940,중국경제통상학과 | 중국경제통상학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09486,HC2_2024_22901|HC2_2024_22902|HC2_2024_22945,토목환경공학전공 | 토목?환경공학전공 | 토목환경공학전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_09487,HC2_2024_22901|HC2_2024_22902|HC2_2024_22945,토목환경공학전공 | 토목?환경공학전공 | 토목환경공학전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_09492,HC2_2024_22885|HC2_2024_22943,행정학전공 | 행정학전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09494,HC2_2024_22920|HC2_2024_22953,화학과 | 화학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09496,HC2_2024_22916|HC2_2024_22949,화학공학과 | 화학공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09497,HC2_2024_22870|HC2_2024_22941,회계학과 | 회계학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09508,HC2_2024_23032|HC2_2024_23041,창의융합교육원(인문사회) | 창의융합교육원(공학),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09526,HC2_2024_23066,문화예술학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09532,HC2_2024_23101,소방방재학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09533,HC2_2024_23088|HC2_2024_23090,스마트모빌리티공학부 | 스마트모빌리티(기계자동차)공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09540,HC2_2024_23075,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09556,HC2_2024_23196,데이터사이언스학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09557,HC2_2024_23192,데이터테크전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09558,HC2_2024_23194,디지털금융정보전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09561,HC2_2024_23156,미디어스쿨,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09566,HC2_2024_23191,빅데이터전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09575,HC2_2024_23128,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09576,HC2_2024_23160,언어병리학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09577,HC2_2024_23161,언어청각학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09610,HC2_2024_23276,미디어문예창작학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09623,HC2_2024_23301,안전보건학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09633,HC2_2024_23341,피부미용화장품과학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09637,HC2_2024_23282,항공보안학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09641,HC2_2024_23257,항공외국어학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09645,HC2_2024_23289|HC2_2024_23355,항공정비전공 | 항공정비학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09669,HC2_2024_23431,사회과학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09683,HC2_2024_23523|HC2_2024_23524|HC2_2024_23525|HC2_2024_23526|HC2_2024_23527|HC2_2024_23528|HC2_2024_23529|HC2_2024_23530|HC2_2024_23531|HC2_2024_23532,중국어학과 | 영어학과 | 영어통상통역학과 | 신학과 | 기독교교육?상담학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,30,,,,,
OC2024_09694,HC2_2024_23539,산업보안학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09699,HC2_2024_23523|HC2_2024_23524|HC2_2024_23525|HC2_2024_23526|HC2_2024_23527|HC2_2024_23528|HC2_2024_23529|HC2_2024_23530|HC2_2024_23531|HC2_2024_23532,중국어학과 | 영어학과 | 영어통상통역학과 | 신학과 | 기독교교육?상담학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,30,,,,,
OC2024_09712,HC2_2024_23682,XR콘텐츠,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09728,HC2_2024_23583|HC2_2024_23584|HC2_2024_23585|HC2_2024_23586|HC2_2024_23587|HC2_2024_23588|HC2_2024_23589|HC2_2024_23590|HC2_2024_23591|HC2_2024_23592,국어국문학과 | 문예창작학과 | 문예창작학 | 한국어문학 | 중국어문화학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,117,,,,,
