raw_row_id,univ_id,univ_name_std,raw_admission_group,raw_section_title,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_percentile_70cut,raw_table_index,raw_row_index,exact_duplicate_flag,key_duplicate_count,content_duplicate_count,same_unit_multi_track_count,duplicate_status
SRC_0000192_2025_0012_T6_R14,U0000192,한국외국어대학교,가군,,ELLT 학과,외국어교육학부 ( 독일어교육전공 ),3,9.7,3,87.17,6,14,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R15,U0000192,한국외국어대학교,가군,,ELLT 학과,외국어교육학부 ( 중국어교육전공 ),3,6.7,2,88.50,6,15,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R16,U0000192,한국외국어대학교,가군,,ELLT 학과,국제학부,10,6.1,16,89.33,6,16,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R17,U0000192,한국외국어대학교,가군,,ELLT 학과,Language & Trade 학부,7,3.7,1,90.17,6,17,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R18,U0000192,한국외국어대학교,가군,,ELLT 학과,그리스·불가리아학과,10,11.5,20,73.67,6,18,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R19,U0000192,한국외국어대학교,가군,,ELLT 학과,중앙아시아학과,10,9.3,19,73.67,6,19,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R20,U0000192,한국외국어대학교,가군,,ELLT 학과,아프리카학부,19,7.3,37,73.50,6,20,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R21,U0000192,한국외국어대학교,가군,,ELLT 학과,한국학과,5,10.4,8,79.33,6,21,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R22,U0000192,한국외국어대학교,가군,,ELLT 학과,반도체전자공학부 ( 반도체공학전공 ),15,5.9,12,76.17,6,22,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R23,U0000192,한국외국어대학교,가군,,ELLT 학과,디지털콘텐츠학부,24,4.9,35,70.17,6,23,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R24,U0000192,한국외국어대학교,가군,,ELLT 학과,AI 데이터융합학부,17,6.9,26,76.17,6,24,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R25,U0000192,한국외국어대학교,가군,,ELLT 학과,바이오메디컬공학부,21,5.6,12,77.17,6,25,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R26,U0000192,한국외국어대학교,가군,,ELLT 학과,기후변화융합학부,17,7.8,27,74.83,6,26,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R56,U0000192,한국외국어대학교,다군,,경영학부,65,17.4,202,636.83,90.67,6,56,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R57,U0000192,한국외국어대학교,다군,,경영학부,Language & AI 융합학부,19,18.6,47,90.17,6,57,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R58,U0000192,한국외국어대학교,다군,,경영학부,Social Science & AI 융합학부,19,16.4,68,87.83,6,58,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R59,U0000192,한국외국어대학교,다군,,경영학부,Global Business & Technology 학부,26,8.0,25,78.00,6,59,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R60,U0000192,한국외국어대학교,다군,,경영학부,국제금융학과,12,7.8,24,80.17,6,60,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R61,U0000192,한국외국어대학교,다군,,경영학부,수학과,18,9.1,22,74.67,6,61,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R62,U0000192,한국외국어대학교,다군,,경영학부,통계학과,18,6.4,32,75.50,6,62,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R63,U0000192,한국외국어대학교,다군,,경영학부,전자물리학과,18,7.8,38,74.33,6,63,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R64,U0000192,한국외국어대학교,다군,,경영학부,환경학과,24,9.5,39,73.67,6,64,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R65,U0000192,한국외국어대학교,다군,,경영학부,생명공학과,24,8.5,67,74.33,6,65,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R66,U0000192,한국외국어대학교,다군,,경영학부,화학과,23,8.4,38,74.33,6,66,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R67,U0000192,한국외국어대학교,다군,,경영학부,융합인재학부,43,7.7,50,77.67,6,67,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R68,U0000192,한국외국어대학교,다군,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,76.00,6,68,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R69,U0000192,한국외국어대학교,다군,,경영학부,글로벌스포츠산업학부,13,8.5,24,82.00,6,69,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R70,U0000192,한국외국어대학교,다군,,경영학부,Finance & AI 융합학부,17,6.6,26,77.17,6,70,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R71,U0000192,한국외국어대학교,다군,,경영학부,글로벌자유전공학부,52,8.1,108,77.00,6,71,False,16,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R27,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,30,3.3,15,632.43,87.33,6,27,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R28,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,EICC 학과,26,3.0,12,87.67,6,28,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R29,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,프랑스어학부,31,4.7,9,87.17,6,29,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R30,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,독일어과,39,4.2,20,87.00,6,30,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R31,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,노어과,17,4.7,5,87.50,6,31,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R32,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,스페인어과,38,4.8,13,87.50,6,32,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R33,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,이탈리아어과,11,4.6,6,87.50,6,33,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R34,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,포르투갈어과,11,5.8,5,87.33,6,34,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R35,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,네덜란드어과,11,5.3,2,87.17,6,35,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R36,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,스칸디나비아어과,11,9.0,5,87.17,6,36,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R37,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,중국외교통상학부,21,5.6,12,87.00,6,37,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R38,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,융합일본지역학부,13,4.5,4,86.83,6,38,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R39,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,정치외교학과,23,4.4,16,89.00,6,39,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R40,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,행정학과,23,4.1,9,89.17,6,40,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R41,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,88.67,6,41,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R42,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,국제통상학과,23,4.3,15,89.83,6,42,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R43,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,경제학부,39,5.0,30,89.33,6,43,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R44,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,91.00,6,44,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R45,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,인문과학계열,34,5.7,53,75.00,6,45,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R46,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,폴란드어과,15,4.8,8,77.00,6,46,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R47,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,루마니아어과,14,6.7,8,75.33,6,47,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R48,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,체코 ‧ 슬로바키아어과,14,5.7,11,73.83,6,48,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R49,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,헝가리어과,14,5.0,11,75.33,6,49,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R50,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,세르비아 ‧ 크로아티아어과,14,4.8,19,73.33,6,50,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R51,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,우크라이나어과,9,9.6,5,75.17,6,51,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R52,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,컴퓨터공학부,56,4.8,43,75.50,6,52,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R53,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,정보통신공학과,26,4.8,19,74.17,6,53,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R54,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,반도체전자공학부 ( 전자공학전공 ),25,4.3,24,75.00,6,54,False,29,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R55,U0000192,한국외국어대학교,나군,,영미문학‧문화학과,산업경영공학과,25,3.8,26,74.50,6,55,False,29,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R7,U0000194,한국항공대학교,,,AI 자율주행시스템공학과,13,9.38,43,620.75,80.56,8,7,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R7,U0000194,한국항공대학교,,,AI 자율주행시스템공학과,2,7.00,5,603.00,75.50,9,7,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R7,U0000194,한국항공대학교,,,AI 자율주행시스템공학과,1,6.00,1,0.00,0.00,10,7,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R10,U0000194,한국항공대학교,,,경영학과,18,8.06,45,621.00,79.33,8,10,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R10,U0000194,한국항공대학교,,,경영학과,3,7.00,6,598.00,70.33,9,10,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R8,U0000194,한국항공대학교,,,경영학과,2,6.50,4,606.00,71.00,10,8,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R0,U0000194,한국항공대학교,,,기계항공공학과,26,5.92,37,621.00,80.25,8,0,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R0,U0000194,한국항공대학교,,,기계항공공학과,3,5.67,2,597.25,74.17,9,0,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R0,U0000194,한국항공대학교,,,기계항공공학과,1,6.00,0,0.00,0.00,10,0,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R5,U0000194,한국항공대학교,,,소프트웨어학과,18,5.72,11,632.25,81.17,8,5,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R5,U0000194,한국항공대학교,,,소프트웨어학과,3,4.00,1,609.34,72.67,9,5,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R5,U0000194,한국항공대학교,,,소프트웨어학과,2,5.00,4,613.00,76.50,10,5,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R6,U0000194,한국항공대학교,,,스마트드론공학과,14,6.50,19,619.00,76.33,8,6,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R6,U0000194,한국항공대학교,,,스마트드론공학과,2,5.00,3,609.00,76.50,9,6,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R6,U0000194,한국항공대학교,,,스마트드론공학과,1,5.00,0,0.00,0.00,10,6,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R4,U0000194,한국항공대학교,,,신소재공학과,11,9.82,32,619.25,77.75,8,4,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R4,U0000194,한국항공대학교,,,신소재공학과,2,8.50,4,609.75,74.67,9,4,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R4,U0000194,한국항공대학교,,,신소재공학과,1,6.00,0,0.00,0.00,10,4,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R2,U0000194,한국항공대학교,,,전기전자공학과,25,3.92,19,621.75,81.22,8,2,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R2,U0000194,한국항공대학교,,,전기전자공학과,3,4.00,3,601.50,76.33,9,2,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R2,U0000194,한국항공대학교,,,전기전자공학과,1,6.00,1,0.00,0.00,10,2,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R3,U0000194,한국항공대학교,,,컴퓨터공학과,20,4.05,27,615.50,80.67,8,3,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R3,U0000194,한국항공대학교,,,컴퓨터공학과,3,3.33,3,573.15,62.50,9,3,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R3,U0000194,한국항공대학교,,,컴퓨터공학과,1,5.00,0,0.00,0.00,10,3,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R11,U0000194,한국항공대학교,,,항공경영학과,11,7.55,21,624.25,79.33,8,11,False,2,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R11,U0000194,한국항공대학교,,,항공경영학과,1,6.00,1,0.00,0.00,9,11,False,2,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R8,U0000194,한국항공대학교,,,항공교통물류학부,22,4.50,8,644.25,87.67,8,8,False,2,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R8,U0000194,한국항공대학교,,,항공교통물류학부,4,7.75,1,619.00,76.50,9,8,False,2,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R1,U0000194,한국항공대학교,,,항공우주공학과,23,4.70,19,622.25,80.78,8,1,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R1,U0000194,한국항공대학교,,,항공우주공학과,4,5.50,1,609.50,77.33,9,1,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T10_R1,U0000194,한국항공대학교,,,항공우주공학과,2,5.50,4,588.00,66.17,10,1,False,3,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T8_R9,U0000194,한국항공대학교,,,항공운항학과,14,4.50,4,657.38,88.50,8,9,False,2,1,0,probable_parser_duplicate
SRC_0000194_2025_0027_T9_R9,U0000194,한국항공대학교,,,항공운항학과,3,4.33,1,637.56,82.00,9,9,False,2,1,0,probable_parser_duplicate
