raw_row_id,issue_type,column,rule,univ_id,univ_name_std,raw_section_title,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,numeric_qa_status
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,EICC 학과,26,3.0,12,634.39,87.67,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R29,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,프랑스어학부,31,4.7,9,630.89,87.17,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R30,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,독일어과,39,4.2,20,630.45,87.00,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R31,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,노어과,17,4.7,5,630.25,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R32,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,스페인어과,38,4.8,13,631.61,87.50,WARN
SRC_0000192_2025_0012_T6_R33,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,이탈리아어과,11,4.6,6,630.17,87.50,WARN
SRC_0000192_2025_0012_T6_R33,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,이탈리아어과,11,4.6,6,630.17,87.50,WARN
SRC_0000192_2025_0012_T6_R33,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,이탈리아어과,11,4.6,6,630.17,87.50,WARN
SRC_0000192_2025_0012_T6_R33,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,이탈리아어과,11,4.6,6,630.17,87.50,WARN
SRC_0000192_2025_0012_T6_R33,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,이탈리아어과,11,4.6,6,630.17,87.50,WARN
