dept_canonical_id,dept_name_canonical,reference_rows,reference_schools,alias_count,support_level,canonical_qa_status
DEP_001669,IT응용공,3,1,1,rare,pass
DEP_001670,도자디자인,2,1,1,rare,pass
DEP_001671,가족코칭상담,4,1,1,rare,pass
DEP_001672,연극영화영상,2,1,1,rare,pass
DEP_001673,패션마케팅,2,1,1,rare,pass
DEP_001674,ICT로봇공학,2,1,1,rare,pass
DEP_001675,경제금융통상,2,1,1,rare,pass
DEP_001676,철도경영・물류,2,1,1,rare,pass
DEP_001677,휴먼케어창의,6,1,2,rare,pass
DEP_001678,글로벌행정학,7,1,1,rare,pass
DEP_001679,식물생산과,3,1,1,rare,pass
DEP_001680,컬처앤테크놀로지융합,4,1,1,rare,pass
DEP_001681,비즈니스커뮤니케이션,4,1,1,rare,pass
DEP_001682,의료정보,3,1,1,rare,pass
DEP_001683,평생교육경영,4,1,1,rare,pass
DEP_001684,융합기계공학,4,1,1,rare,pass
DEP_001685,안전방재공,2,1,1,rare,pass
DEP_001686,소비자산업,3,1,1,rare,pass
DEP_001687,임산생명공,3,1,1,rare,pass
DEP_001688,바이오산업기계공,4,1,1,rare,pass
DEP_001689,인도어과,4,1,1,rare,pass
DEP_001690,재활건강증진,3,1,1,rare,pass
DEP_001691,전자·제어공,6,1,1,rare,pass
DEP_001692,생물학화학융합,3,1,1,rare,pass
DEP_001693,스마트콘텐츠,5,1,2,rare,pass
DEP_001694,전기・전자통신・컴퓨터공,2,1,1,rare,pass
DEP_001695,IT기계공,4,1,1,rare,pass
DEP_001696,항공정비기계,3,1,1,rare,pass
DEP_001697,산림환경과,4,1,1,rare,pass
DEP_001698,산업및시스템공,2,1,1,rare,pass
DEP_001699,유기나노공,4,1,1,rare,pass
DEP_001700,K-컬처공연・기획,3,1,1,rare,pass
DEP_001701,모바일시스템공,6,1,1,rare,pass
DEP_001702,언어치료청각재활,2,1,1,rare,pass
DEP_001703,스마트안전시스템,2,1,1,rare,pass
DEP_001704,영상문화,4,1,1,rare,pass
DEP_001705,글로벌조리Lyfe조리,3,1,1,rare,pass
DEP_001706,네덜란드어과,4,1,1,rare,pass
DEP_001707,국방시스템공,4,1,1,rare,pass
DEP_001708,기계의용공학,6,1,1,rare,pass
DEP_001709,분자의생명,4,1,1,rare,pass
DEP_001710,융합경영마케팅・애널리틱스,3,1,1,rare,pass
DEP_001711,중국문화,4,1,1,rare,pass
DEP_001712,자원생물학,2,1,1,rare,pass
DEP_001713,스포츠무도,8,1,1,rare,pass
DEP_001714,시큐리티매니지먼트,3,1,1,rare,pass
DEP_001715,기후·에너지시스템공학,4,1,1,rare,pass
DEP_001716,건축도시설계,2,1,1,rare,pass
DEP_001717,소비자경제,4,1,1,rare,pass
DEP_001718,일반법학,3,1,1,rare,pass
DEP_001719,토지행정,2,1,1,rare,pass
DEP_001720,항공관광외국어,2,1,1,rare,pass
DEP_001721,게임・영상,4,1,1,rare,pass
DEP_001722,도시사회,2,1,1,rare,pass
DEP_001723,생명정보공,4,1,1,rare,pass
DEP_001724,생태조경,2,1,1,rare,pass
DEP_001725,튀르키예・아제르바이잔,4,1,1,rare,pass
DEP_001726,휴먼지능로봇공,3,1,1,rare,pass
DEP_001727,디지털콘텐츠디자인학,2,1,1,rare,pass
DEP_001728,분자유,3,1,1,rare,pass
DEP_001729,의료신소재,4,1,1,rare,pass
DEP_001730,디지털애니메이션,2,1,1,rare,pass
DEP_001731,시각・영상디자인과,3,1,1,rare,pass
DEP_001732,일본어문학,4,1,1,rare,pass
DEP_001733,해양환경과,3,1,1,rare,pass
DEP_001734,섬유패션디자인패션디자인,4,1,1,rare,pass
DEP_001735,광고홍보콘텐츠,8,1,1,rare,pass
DEP_001736,뷰티보건,2,1,1,rare,pass
DEP_001737,산림비즈니스,4,1,1,rare,pass
DEP_001738,전기전자SW공학,2,1,1,rare,pass
DEP_001739,전기컴퓨터공정보컴퓨터공학,4,1,1,rare,pass
DEP_001740,공간디자인・소비자,2,1,1,rare,pass
DEP_001741,국제무역물류학,4,1,1,rare,pass
DEP_001742,에너지화학소재공학,3,1,1,rare,pass
DEP_001743,스마트미디어,5,1,1,rare,pass
DEP_001744,산림환경시스템,5,1,1,rare,pass
DEP_001745,영어영문영어통번역학,4,1,1,rare,pass
DEP_001746,예체능음악학,4,1,1,rare,pass
DEP_001747,글로벌통상경영,2,1,1,rare,pass
DEP_001748,세르비아・크로아티아,3,1,1,rare,pass
DEP_001749,영어학,2,1,1,rare,pass
DEP_001750,융합콘텐츠,4,1,1,rare,pass
DEP_001751,제어로봇공,4,1,1,rare,pass
DEP_001752,폴란드,4,1,1,rare,pass
DEP_001753,산업・광고심리,2,1,1,rare,pass
DEP_001754,치매전문재활,4,1,1,rare,pass
DEP_001755,헝가리,4,1,1,rare,pass
DEP_001756,천문우주과,3,1,1,rare,pass
DEP_001757,반도체정보공학,4,1,1,rare,pass
DEP_001758,공업화,4,1,1,rare,pass
DEP_001759,그리스・불가리아,7,1,1,rare,pass
DEP_001760,경제세무,7,1,1,rare,pass
DEP_001761,스포츠무용무용예술,2,1,1,rare,pass
DEP_001762,아동·보육,2,1,1,rare,pass
DEP_001763,디지털융합경영,2,1,1,rare,pass
DEP_001764,스마트시티건축공,2,1,1,rare,pass
DEP_001765,GlobalBusinessAdministration,2,1,1,rare,pass
DEP_001766,디자인창의,2,1,1,rare,pass
DEP_001767,Language&Diplomacy,5,1,2,rare,pass
DEP_001768,금융공,2,1,1,rare,pass
DEP_001769,IT소프트웨어,4,1,1,rare,pass
DEP_001770,무용학,2,1,1,rare,pass
DEP_001771,물류시스템,3,1,1,rare,pass
DEP_001772,스포츠융합과,2,1,1,rare,pass
DEP_001773,경영글로벌비즈니스,2,1,1,rare,pass
DEP_001774,텍스타일디자인과,2,1,1,rare,pass
DEP_001775,응용영어통번역,4,1,1,rare,pass
DEP_001776,트랜스아트과,2,1,1,rare,pass
DEP_001777,미용화장품과,3,1,1,rare,pass
DEP_001778,지구자원시스템공,2,1,1,rare,pass
DEP_001779,미술과,2,1,1,rare,pass
DEP_001780,국제개발새마을,2,1,1,rare,pass
DEP_001781,스마트건설・환경공,2,1,1,rare,pass
DEP_001782,국제이공,4,1,1,rare,pass
DEP_001783,요양복지,4,1,1,rare,pass
DEP_001784,무인이동체공학,4,1,1,rare,pass
DEP_001785,연극뮤지컬과,2,1,1,rare,pass
DEP_001786,원예・생약융합,6,1,1,rare,pass
DEP_001787,행정・공기업,4,1,1,rare,pass
DEP_001788,광고사진영상,3,1,1,rare,pass
DEP_001789,교통물류공,4,1,1,rare,pass
DEP_001790,만화게임영상,2,1,1,rare,pass
DEP_001791,문화예술뮤지컬,3,1,1,rare,pass
DEP_001792,사이버국방,5,1,1,rare,pass
DEP_001793,조경・지역시스템공,4,1,1,rare,pass
DEP_001794,스포츠경호,14,1,1,rare,pass
DEP_001795,언어인지과,4,1,1,rare,pass
DEP_001796,기전융합공,4,1,1,rare,pass
DEP_001797,미래융합경영,2,1,1,rare,pass
DEP_001798,영미인문,4,1,1,rare,pass
DEP_001799,금융정보공,2,1,1,rare,pass
DEP_001800,바이오제약산업,2,1,1,rare,pass
DEP_001801,식품공식품생물공학,3,1,1,rare,pass
DEP_001802,공간환경,2,1,1,rare,pass
DEP_001803,공공인재법,4,1,1,rare,pass
DEP_001804,스마트융합공건축IT융합,4,1,1,rare,pass
DEP_001805,건축안,2,1,1,rare,pass
DEP_001806,융합조형디자인,2,1,1,rare,pass
DEP_001807,전기제어계측공전기공학,2,1,1,rare,pass
DEP_001808,철도전기전자,2,1,1,rare,pass
DEP_001809,항공관광학,2,1,1,rare,pass
DEP_001810,시스템제어공,3,1,1,rare,pass
DEP_001811,의류환경,4,1,1,rare,pass
DEP_001812,스마트융합공로봇융합,4,1,1,rare,pass
DEP_001813,경제금융학,2,1,1,rare,pass
DEP_001814,바이오의료기기,4,1,1,rare,pass
DEP_001815,AI보건의료,2,1,1,rare,pass
DEP_001816,예술영화영상,2,1,1,rare,pass
DEP_001817,산림치유,4,1,1,rare,pass
DEP_001818,디지털콘텐츠학,5,1,1,rare,pass
DEP_001819,바이오나노공학,4,1,1,rare,pass
DEP_001820,향장미용,4,1,1,rare,pass
DEP_001821,동물응용과학,2,1,1,rare,pass
DEP_001822,지역・바이오시스템공,3,1,1,rare,pass
DEP_001823,Dept.ofGlobalBusiness,2,1,1,rare,pass
DEP_001824,바이오공학및마케팅,4,1,1,rare,pass
DEP_001825,컴퓨터인공지능,2,1,1,rare,pass
DEP_001826,글로벌IT공학,2,1,1,rare,pass
DEP_001827,글로벌호텔경영,2,1,1,rare,pass
DEP_001828,위성정보융합공학,2,1,1,rare,pass
DEP_001829,페르시아어・이란,4,1,1,rare,pass
DEP_001830,축산식품생명공,4,1,1,rare,pass
DEP_001831,관광&영어통역융복합,4,1,1,rare,pass
DEP_001832,국방디지털융합,2,1,1,rare,pass
DEP_001833,미생물・분자생명과,2,1,1,rare,pass
DEP_001834,시스템생물,4,1,1,rare,pass
DEP_001835,영상미디어,2,1,1,rare,pass
DEP_001836,산업환경보건,2,1,1,rare,pass
DEP_001837,Bakery&Beverage,4,1,1,rare,pass
DEP_001838,중앙아시아,8,1,1,rare,pass
DEP_001839,지구환경시스템공,2,1,1,rare,pass
DEP_001840,해양스포츠과,2,1,1,rare,pass
DEP_001841,스마트운행체공,2,1,1,rare,pass
DEP_001842,동물보건생명과,2,1,1,rare,pass
DEP_001843,원예산림,3,1,1,rare,pass
DEP_001844,바이오산업자원공학,4,1,1,rare,pass
DEP_001845,미디어영상연기,4,1,1,rare,pass
DEP_001846,바이오환경에너지,4,1,1,rare,pass
DEP_001847,광고홍보커뮤니케이션,2,1,1,rare,pass
DEP_001848,나노에너지화학,4,1,1,rare,pass
DEP_001849,국방상담리더십,2,1,1,rare,pass
DEP_001850,화학및의화학,6,1,1,rare,pass
DEP_001851,미용건강관리,2,1,1,rare,pass
DEP_001852,정보컴퓨터공인공지능,2,1,1,rare,pass
DEP_001853,기계전기융합전기에너지,3,1,1,rare,pass
DEP_001854,경영・부동산,2,1,1,rare,pass
DEP_001855,반도체・디스플레이스쿨,2,1,1,rare,pass
DEP_001856,전자공전자공학,4,1,1,rare,pass
DEP_001857,조선해양시스템공학,4,1,1,rare,pass
DEP_001858,휴먼케어,2,1,1,rare,pass
DEP_001859,일본어문·문화,5,1,1,rare,pass
DEP_001860,전기시스템공,5,1,1,rare,pass
DEP_001861,생명환경화,2,1,1,rare,pass
DEP_001862,공항행정,2,1,1,rare,pass
DEP_001863,디자인・예술경영,2,1,1,rare,pass
DEP_001864,상담・임상심리,2,1,1,rare,pass
DEP_001865,정치・사회정치외교학,4,1,1,rare,pass
DEP_001866,유럽어문,4,1,1,rare,pass
DEP_001867,중국어문,4,1,1,rare,pass
DEP_001868,신소재공정보소재공학,3,1,1,rare,pass
DEP_001869,금속・주얼리디자인,2,1,1,rare,pass
DEP_001870,바이오및뇌공,3,1,1,rare,pass
DEP_001871,식물생명환경,2,1,1,rare,pass
DEP_001872,ICT환경융합,5,1,2,rare,pass
DEP_001873,나노반도체공학,4,1,1,rare,pass
DEP_001874,방위산업・국방경영,2,1,1,rare,pass
DEP_001875,금속・주얼리디자인과,2,1,1,rare,pass
DEP_001876,기계우주항공공,18,1,3,rare,pass
DEP_001877,유아ㆍ특수교육과,2,1,1,rare,pass
DEP_001878,해양학,2,1,1,rare,pass
DEP_001879,경찰・소방,2,1,1,rare,pass
DEP_001880,재난안전건설,3,1,1,rare,pass
DEP_001881,관광개발경영,2,1,1,rare,pass
DEP_001882,데이터테크,3,1,1,rare,pass
DEP_001883,스마트그린공화학공학,3,1,1,rare,pass
DEP_001884,자동차•운송디자인,2,1,1,rare,pass
DEP_001885,문화관광산업,3,1,1,rare,pass
DEP_001886,재활퍼스널트레이닝,4,1,1,rare,pass
DEP_001887,수리데이터사이언스,7,1,1,rare,pass
DEP_001888,웰니스문화관광,2,1,1,rare,pass
DEP_001889,ICT창업,4,1,1,rare,pass
DEP_001890,글로벌미래융합,2,1,1,rare,pass
DEP_001891,동물응용과,2,1,1,rare,pass
DEP_001892,빅데이터응용통계,3,1,1,rare,pass
DEP_001893,AI의료융합,3,1,1,rare,pass
DEP_001894,신소재공금속신소재공학,4,1,1,rare,pass
DEP_001895,외식서비스경영학,2,1,1,rare,pass
DEP_001896,통합건강관리,4,1,1,rare,pass
DEP_001897,글로벌의료뷰티,6,1,1,rare,pass
DEP_001898,산업정보시스템공,2,1,1,rare,pass
DEP_001899,소방재난관리,3,1,1,rare,pass
DEP_001900,정보시스템통신공,4,1,1,rare,pass
DEP_001901,중국어문·문화,5,1,1,rare,pass
DEP_001902,공공사회학,4,1,1,rare,pass
DEP_001903,관・현악,2,1,1,rare,pass
DEP_001904,말레이・인도네시아어통번역,3,1,1,rare,pass
DEP_001905,데이터정보,5,1,1,rare,pass
DEP_001906,물류학,4,1,1,rare,pass
DEP_001907,역사·문화콘텐츠,5,1,2,rare,pass
DEP_001908,예체능스포츠복지,5,1,1,rare,pass
DEP_001909,SW융합게임,2,1,1,rare,pass
DEP_001910,방송영화영상,4,1,1,rare,pass
DEP_001911,전자공모바일공학,4,1,1,rare,pass
DEP_001912,전자바이오물리,2,1,1,rare,pass
DEP_001913,정치행정행정학,3,1,1,rare,pass
DEP_001914,금속공예,2,1,1,rare,pass
DEP_001915,국제예술・한국어한국어교육,2,1,1,rare,pass
DEP_001916,시각&실내디자인,3,1,1,rare,pass
DEP_001917,아동・청소년,3,1,1,rare,pass
DEP_001918,공예디자인과,2,1,1,rare,pass
DEP_001919,응용생명과식물생명과학,4,1,1,rare,pass
DEP_001920,의료서비스경영,2,1,1,rare,pass
DEP_001921,드론로봇공,2,1,1,rare,pass
DEP_001922,환경지질과학,3,1,1,rare,pass
DEP_001923,해양융합공,6,1,1,rare,pass
DEP_001924,생명환경공학,4,1,1,rare,pass
DEP_001925,자치행정,2,1,1,rare,pass
DEP_001926,정밀기계공,4,1,1,rare,pass
DEP_001927,체코・슬로바키아,4,1,1,rare,pass
DEP_001928,바이오시스템・소재,4,1,1,rare,pass
DEP_001929,시스템생명과학,2,1,1,rare,pass
DEP_001930,ICT융합디자인,2,1,1,rare,pass
DEP_001931,다문화,2,1,1,rare,pass
DEP_001932,섬유디자인학,2,1,1,rare,pass
DEP_001933,식품・동물생명공,3,1,1,rare,pass
DEP_001934,자원환경공,4,1,1,rare,pass
DEP_001935,가족복지,3,1,1,rare,pass
DEP_001936,화학융합공,2,1,1,rare,pass
DEP_001937,소프트웨어융합공,3,1,1,rare,pass
DEP_001938,재활심리,4,1,1,rare,pass
DEP_001939,아동・청소년교육상담,4,1,1,rare,pass
DEP_001940,응용생명공학,2,1,1,rare,pass
DEP_001941,외식경영학/호텔관광외식경영,2,1,1,rare,pass
DEP_001942,영화방송,2,1,1,rare,pass
DEP_001943,아동사회복지,5,1,1,rare,pass
DEP_001944,전기・전자・통신공학교육과,2,1,1,rare,pass
DEP_001945,특수동물,3,1,1,rare,pass
DEP_001946,국방전략기술공,4,1,1,rare,pass
DEP_001947,웹툰웹소설,3,1,1,rare,pass
DEP_001948,청소년상담심리,4,1,1,rare,pass
DEP_001949,광기술공,2,1,1,rare,pass
DEP_001950,글로벌문화산업,4,1,1,rare,pass
DEP_001951,일본어통번역,4,1,1,rare,pass
DEP_001952,스포츠재활트랙,2,1,1,rare,pass
DEP_001953,응용생명과환경생명화학,4,1,1,rare,pass
DEP_001954,스포츠매니지먼트,2,1,1,rare,pass
DEP_001955,연희과,2,1,1,rare,pass
DEP_001956,환경대기과학,2,1,1,rare,pass
DEP_001957,후마니타스,2,1,1,rare,pass
DEP_001958,기계로봇모빌리티공학,2,1,1,rare,pass
DEP_001959,뉴뮤직,2,1,1,rare,pass
DEP_001960,융합반도체공,4,1,1,rare,pass
DEP_001961,AI로봇,4,1,1,rare,pass
DEP_001962,게임게임소프트웨어,2,1,1,rare,pass
DEP_001963,건축실내건축,3,1,1,rare,pass
DEP_001964,디스플레이반도체공,3,1,1,rare,pass
DEP_001965,융합에너지신소재공,3,1,1,rare,pass
DEP_001966,도예과,2,1,1,rare,pass
DEP_001967,엔터테인먼트학,2,1,1,rare,pass
DEP_001968,법법학,2,1,1,rare,pass
DEP_001969,예술문화영상,2,1,1,rare,pass
DEP_001970,K-인터넷비즈니스경영,2,1,1,rare,pass
DEP_001971,소프트웨어&서비스컴퓨팅,2,1,1,rare,pass
DEP_001972,호텔디저트식음료,2,1,1,rare,pass
DEP_001973,AI사이버보안,2,1,1,rare,pass
DEP_001974,검도,2,1,1,rare,pass
DEP_001975,지능시스템,3,1,1,rare,pass
DEP_001976,섬유예술,4,1,1,rare,pass
DEP_001977,소프트웨어응용,3,1,1,rare,pass
DEP_001978,InternationalBusiness,5,1,1,rare,pass
DEP_001979,그린스마트건축공,3,1,1,rare,pass
DEP_001980,식품가공,2,1,1,rare,pass
DEP_001981,재테크・마케팅,3,1,1,rare,pass
DEP_001982,가족아동복지,2,1,1,rare,pass
DEP_001983,스마트팩토리공,4,1,1,rare,pass
DEP_001984,해병대군사,5,1,1,rare,pass
DEP_001985,외식조리제과제빵・조리,3,1,1,rare,pass
DEP_001986,경영과,4,1,1,rare,pass
DEP_001987,회계세무・경영정보,2,1,1,rare,pass
DEP_001988,K-culture,2,1,1,rare,pass
DEP_001989,스마트팜과,4,1,1,rare,pass
DEP_001990,상경회계학,2,1,1,rare,pass
DEP_001991,운동재활,4,1,1,rare,pass
DEP_001992,광고미디어,4,1,1,rare,pass
DEP_001993,바이오시스템기계공,4,1,1,rare,pass
DEP_001994,동물생명자원과,4,1,1,rare,pass
DEP_001995,문화디자인경영,4,1,1,rare,pass
DEP_001996,조리과,4,1,1,rare,pass
DEP_001997,청정신소재공,2,1,1,rare,pass
DEP_001998,지식서비스경영,2,1,1,rare,pass
DEP_001999,AI기반경영,2,1,1,rare,pass
DEP_002000,생명과학기술학,2,1,1,rare,pass
DEP_002001,전자SW공,3,1,1,rare,pass
DEP_002002,도시인프라공,2,1,1,rare,pass
DEP_002003,동화・한국어문화,2,1,1,rare,pass
DEP_002004,섬유패션디자인,2,1,1,rare,pass
DEP_002005,스포츠무용스포츠건강관리,3,1,1,rare,pass
DEP_002006,언더우드생명과학공학,4,1,1,rare,pass
DEP_002007,원예과학,2,1,1,rare,pass
DEP_002008,조리산업,4,1,1,rare,pass
DEP_002009,건설융합토목공학,2,1,1,rare,pass
DEP_002010,경찰행정경찰행정,2,1,1,rare,pass
DEP_002011,문화관광학,4,1,1,rare,pass
DEP_002012,해양경찰시스템,2,1,1,rare,pass
DEP_002013,자율운항시스템공,2,1,1,rare,pass
DEP_002014,금속재료공학,4,1,1,rare,pass
DEP_002015,디지털콘텐츠디자인,4,1,1,rare,pass
DEP_002016,무도스포츠,2,1,1,rare,pass
DEP_002017,창의인재개발,4,1,1,rare,pass
DEP_002018,ESG경영,3,1,1,rare,pass
DEP_002019,중국비즈니스,2,1,1,rare,pass
DEP_002020,IT융합컴퓨터・소프트웨어,3,1,1,rare,pass
DEP_002021,아동・가족,4,1,1,rare,pass
DEP_002022,스마트융합공스마트ICT융합,4,1,1,rare,pass
DEP_002023,응용생물화,3,1,1,rare,pass
DEP_002024,응용생물공,2,1,1,rare,pass
DEP_002025,생물공학,4,1,1,rare,pass
DEP_002026,생산기술공,2,1,1,rare,pass
DEP_002027,몽골어과,4,1,1,rare,pass
DEP_002028,예술사진영상미디어,2,1,1,rare,pass
DEP_002029,드론로봇,2,1,1,rare,pass
DEP_002030,디지털기술경영,2,1,1,rare,pass
DEP_002031,식품공식품응용공학,3,1,1,rare,pass
DEP_002032,예술문화예술경영,2,1,1,rare,pass
DEP_002033,지역시스템공,3,1,1,rare,pass
DEP_002034,통신공,2,1,1,rare,pass
DEP_002035,아동심리치료,3,1,1,rare,pass
DEP_002036,지역환경토목,3,1,1,rare,pass
DEP_002037,금융투자,3,1,1,rare,pass
DEP_002038,바이오소재과,2,1,1,rare,pass
DEP_002039,동물산업융합,2,1,1,rare,pass
DEP_002040,미디어콘텐츠창작,4,1,1,rare,pass
DEP_002041,청소년지도학,4,1,1,rare,pass
DEP_002042,스마트호스피탈리티,4,1,1,rare,pass
DEP_002043,인문콘텐츠문헌정보학,3,1,1,rare,pass
DEP_002044,녹색기술융합,2,1,1,rare,pass
DEP_002045,반도체・디스플레이공학,4,1,1,rare,pass
DEP_002046,스포츠산업레저,3,1,1,rare,pass
DEP_002047,항공우주시스템공학,2,1,1,rare,pass
DEP_002048,글로벌지역,2,1,1,rare,pass
DEP_002049,산림과학.조경조경학,4,1,1,rare,pass
DEP_002050,영어문화,3,1,1,rare,pass
DEP_002051,농경제사회,3,1,1,rare,pass
DEP_002052,ICT융합콘텐츠,2,1,1,rare,pass
DEP_002053,골프,4,1,1,rare,pass
DEP_002054,국제사무,4,1,1,rare,pass
DEP_002055,외식의류식품영양학,3,1,1,rare,pass
DEP_002056,음악실용음악,3,1,1,rare,pass
DEP_002057,국어국문한국어교육,2,1,1,rare,pass
DEP_002058,정치행정정치외교학,3,1,1,rare,pass
DEP_002059,글로벌조리글로벌외식창업,3,1,1,rare,pass
DEP_002060,융합바이오・신소재공,4,1,1,rare,pass
DEP_002061,교통시스템공,4,1,1,rare,pass
DEP_002062,글로벌바이오메디컬공,4,1,1,rare,pass
DEP_002063,공공인재법무,3,1,1,rare,pass
DEP_002064,저널리즘,4,1,1,rare,pass
DEP_002065,도시디자인정보공,2,1,1,rare,pass
DEP_002066,스포츠교육,2,1,1,rare,pass
DEP_002067,의료홍보디자인,2,1,1,rare,pass
DEP_002068,사회서비스융합,2,1,1,rare,pass
DEP_002069,상경글로벌경영,3,1,1,rare,pass
DEP_002070,식량자원과,5,1,1,rare,pass
DEP_002071,국토안보학,3,1,1,rare,pass
DEP_002072,산업융합디자인,2,1,1,rare,pass
DEP_002073,언어정보,4,1,1,rare,pass
DEP_002074,정치행정,4,1,1,rare,pass
DEP_002075,원자핵공,4,1,1,rare,pass
DEP_002076,정보사회,4,1,1,rare,pass
DEP_002077,제품인터랙션디자인,2,1,1,rare,pass
DEP_002078,기계소재융합시스템공,5,1,1,rare,pass
DEP_002079,나노바이오,3,1,1,rare,pass
DEP_002080,국제개발협력학,4,1,1,rare,pass
DEP_002081,예술심리치료,2,1,1,rare,pass
DEP_002082,반도체과학기술,3,1,1,rare,pass
DEP_002083,영상/만화애니메이션,2,1,1,rare,pass
DEP_002084,특수체육학트랙,2,1,1,rare,pass
DEP_002085,스페인・중남미학,2,1,1,rare,pass
DEP_002086,얼굴경영,2,1,1,rare,pass
DEP_002087,시스템생명공학,2,1,1,rare,pass
DEP_002088,한국언어문,2,1,1,rare,pass
DEP_002089,철도시스템철도소프트웨어,3,1,1,rare,pass
DEP_002090,입체미술,3,1,1,rare,pass
DEP_002091,중국경제통상,3,1,1,rare,pass
DEP_002092,마케팅빅데이터,2,1,1,rare,pass
DEP_002093,한국어교육다문화,2,1,1,rare,pass
DEP_002094,기계교육과,3,1,1,rare,pass
DEP_002095,애니메이션&웹툰,2,1,1,rare,pass
DEP_002096,시범문화,2,1,1,rare,pass
DEP_002097,IT융합통신공,3,1,1,rare,pass
DEP_002098,SW융합전기공학,2,1,1,rare,pass
DEP_002099,사진영상미디어과,2,1,1,rare,pass
DEP_002100,TESOL영어학,4,1,1,rare,pass
