raw_dept_name,alias_key_strict,alias_key_loose,dept_canonical_id,dept_name_canonical,strict_canonical_n,loose_canonical_n,alias_collision_flag,loose_collision_flag,auto_match_allowed
호텔관광경영학/호텔관광외식경영,호텔관광경영학/호텔관광외식경영,호텔관광경영학호텔관광외식경영,DEP_001180,호텔관광경영학/호텔관광외식경영,1,1,False,False,True
호텔관광경영학전공/호텔관광외식경영학부,호텔관광경영학전공/호텔관광외식경영학부,호텔관광경영학호텔관광외식경영,DEP_001180,호텔관광경영학/호텔관광외식경영,1,1,False,False,True
외식조리외식조리,외식조리외식조리,외식조리외식조리,DEP_001181,외식조리외식조리,1,1,False,False,True
외식조리학부 외식조리전공,외식조리학부외식조리전공,외식조리외식조리,DEP_001181,외식조리외식조리,1,1,False,False,True
정보컴퓨터공,정보컴퓨터공,정보컴퓨터공,DEP_001182,정보컴퓨터공,1,1,False,False,True
정보컴퓨터공학부,정보컴퓨터공학부,정보컴퓨터공,DEP_001182,정보컴퓨터공,1,1,False,False,True
휴먼기계바이오공,휴먼기계바이오공,휴먼기계바이오공,DEP_001183,휴먼기계바이오공,1,1,False,False,True
휴먼기계바이오공학과,휴먼기계바이오공학과,휴먼기계바이오공,DEP_001183,휴먼기계바이오공,1,1,False,False,True
휴먼기계바이오공학부,휴먼기계바이오공학부,휴먼기계바이오공,DEP_001183,휴먼기계바이오공,1,1,False,False,True
항해정보시스템,항해정보시스템,항해정보시스템,DEP_001184,항해정보시스템,1,1,False,False,True
항해정보시스템학부,항해정보시스템학부,항해정보시스템,DEP_001184,항해정보시스템,1,1,False,False,True
글로벌패션산업,글로벌패션산업,글로벌패션산업,DEP_001185,글로벌패션산업,1,1,False,False,True
글로벌패션산업학부,글로벌패션산업학부,글로벌패션산업,DEP_001185,글로벌패션산업,1,1,False,False,True
토목/환경/자원․에너지공,토목/환경/자원.에너지공,토목환경자원에너지공,DEP_001186,토목/환경/자원․에너지공,1,1,False,False,True
토목/환경/자원․에너지공학부(자원․에너지공학전공),토목/환경/자원.에너지공학부(자원.에너지공학전공),토목환경자원에너지공,DEP_001186,토목/환경/자원․에너지공,1,1,False,False,True
토목/환경/자원․에너지공학부(토목공학전공),토목/환경/자원.에너지공학부(토목공학전공),토목환경자원에너지공,DEP_001186,토목/환경/자원․에너지공,1,1,False,False,True
토목/환경/자원․에너지공학부(환경공학전공),토목/환경/자원.에너지공학부(환경공학전공),토목환경자원에너지공,DEP_001186,토목/환경/자원․에너지공,1,1,False,False,True
전자전기공학,전자전기공학,전자전기공학,DEP_001187,전자전기공학,1,1,False,False,True
전자전기공학전공,전자전기공학전공,전자전기공학,DEP_001187,전자전기공학,1,1,False,False,True
창의소프트,창의소프트,창의소프트,DEP_001188,창의소프트,1,1,False,False,True
창의소프트학부,창의소프트학부,창의소프트,DEP_001188,창의소프트,1,1,False,False,True
창의소프트학부(디자인이노베이션전공),창의소프트학부(디자인이노베이션전공),창의소프트,DEP_001188,창의소프트,1,1,False,False,True
창의소프트학부(만화애니메이션텍전공),창의소프트학부(만화애니메이션텍전공),창의소프트,DEP_001188,창의소프트,1,1,False,False,True
융합경영경영학,융합경영경영학,융합경영경영학,DEP_001189,융합경영경영학,1,1,False,False,True
융합경영학부 경영학전공,융합경영학부경영학전공,융합경영경영학,DEP_001189,융합경영경영학,1,1,False,False,True
드론로봇융합,드론로봇융합,드론로봇융합,DEP_001190,드론로봇융합,1,2,False,True,True
드론로봇융합학과,드론로봇융합학과,드론로봇융합,DEP_001190,드론로봇융합,1,2,False,True,True
전기ㆍ전자ㆍ통신공,전기ᆞ전자ᆞ통신공,전기전자통신공,DEP_001191,전기ㆍ전자ㆍ통신공,1,1,False,False,True
전기ㆍ전자ㆍ통신공학부,전기ᆞ전자ᆞ통신공학부,전기전자통신공,DEP_001191,전기ㆍ전자ㆍ통신공,1,1,False,False,True
드론・로봇융합,드론·로봇융합,드론로봇융합,DEP_001192,드론・로봇융합,1,2,False,True,True
드론・로봇융합학과,드론·로봇융합학과,드론로봇융합,DEP_001192,드론・로봇융합,1,2,False,True,True
산업・정보시스템공,산업·정보시스템공,산업정보시스템공,DEP_001193,산업・정보시스템공,1,2,False,True,True
산업・정보시스템공학과,산업·정보시스템공학과,산업정보시스템공,DEP_001193,산업・정보시스템공,1,2,False,True,True
언더우드경제학,언더우드경제학,언더우드경제학,DEP_001194,언더우드경제학,1,1,False,False,True
언더우드 경제학전공,언더우드경제학전공,언더우드경제학,DEP_001194,언더우드경제학,1,1,False,False,True
글로벌뷰티,글로벌뷰티,글로벌뷰티,DEP_001195,글로벌뷰티,1,1,False,False,True
글로벌뷰티학과,글로벌뷰티학과,글로벌뷰티,DEP_001195,글로벌뷰티,1,1,False,False,True
첨단공AI,첨단공ai,첨단공ai,DEP_001196,첨단공AI,1,1,False,False,True
첨단공학부 AI전공,첨단공학부ai전공,첨단공ai,DEP_001196,첨단공AI,1,1,False,False,True
첨단IT,첨단it,첨단it,DEP_001197,첨단IT,1,1,False,False,True
첨단IT학부,첨단it학부,첨단it,DEP_001197,첨단IT,1,1,False,False,True
놀이치료,놀이치료,놀이치료,DEP_001198,놀이치료,1,1,False,False,True
놀이치료학과,놀이치료학과,놀이치료,DEP_001198,놀이치료,1,1,False,False,True
생명자원공,생명자원공,생명자원공,DEP_001199,생명자원공,1,1,False,False,True
생명자원공학부(동물생명공학전공),생명자원공학부(동물생명공학전공),생명자원공,DEP_001199,생명자원공,1,1,False,False,True
생명자원공학부(식물생명공학전공),생명자원공학부(식물생명공학전공),생명자원공,DEP_001199,생명자원공,1,1,False,False,True
생명자원공학부(식물시스템과학전공),생명자원공학부(식물시스템과학전공),생명자원공,DEP_001199,생명자원공,1,1,False,False,True
차문화경영,차문화경영,차문화경영,DEP_001200,차문화경영,1,1,False,False,True
차문화경영학과,차문화경영학과,차문화경영,DEP_001200,차문화경영,1,1,False,False,True
상담/복지/공학계열,상담/복지/공학계열,상담복지공학,DEP_001201,상담/복지/공학계열,1,1,False,False,True
화공생명공학,화공생명공학,화공생명공학,DEP_001202,화공생명공학,1,1,False,False,True
화공생명공학전공,화공생명공학전공,화공생명공학,DEP_001202,화공생명공학,1,1,False,False,True
조선해양공학,조선해양공학,조선해양공학,DEP_001203,조선해양공학,1,1,False,False,True
조선해양공학전공,조선해양공학전공,조선해양공학,DEP_001203,조선해양공학,1,1,False,False,True
국방상담드론융합,국방상담드론융합,국방상담드론융합,DEP_001204,국방상담드론융합,1,1,False,False,True
국방상담드론융합학과,국방상담드론융합학과,국방상담드론융합,DEP_001204,국방상담드론융합,1,1,False,False,True
나노・신소재공,나노·신소재공,나노신소재공,DEP_001205,나노・신소재공,1,2,False,True,True
나노・신소재공학부(고분자공학전공),나노·신소재공학부(고분자공학전공),나노신소재공,DEP_001205,나노・신소재공,1,2,False,True,True
나노・신소재공학부(금속재료공학전공),나노·신소재공학부(금속재료공학전공),나노신소재공,DEP_001205,나노・신소재공,1,2,False,True,True
나노・신소재공학부(세라믹공학전공),나노·신소재공학부(세라믹공학전공),나노신소재공,DEP_001205,나노・신소재공,1,2,False,True,True
AI소프트웨어공,ai소프트웨어공,ai소프트웨어공,DEP_001206,AI소프트웨어공,1,1,False,False,True
AI소프트웨어공학과,ai소프트웨어공학과,ai소프트웨어공,DEP_001206,AI소프트웨어공,1,1,False,False,True
응용화학공,응용화학공,응용화학공,DEP_001207,응용화학공,1,1,False,False,True
응용화학공학과,응용화학공학과,응용화학공,DEP_001207,응용화학공,1,1,False,False,True
글로벌관광경영,글로벌관광경영,글로벌관광경영,DEP_001208,글로벌관광경영,1,1,False,False,True
글로벌관광경영학과,글로벌관광경영학과,글로벌관광경영,DEP_001208,글로벌관광경영,1,1,False,False,True
지능형ICT융합,지능형ict융합,지능형ict융합,DEP_001209,지능형ICT융합,1,1,False,False,True
지능형ICT융합전공,지능형ict융합전공,지능형ict융합,DEP_001209,지능형ICT융합,1,1,False,False,True
융합에너지시스템공,융합에너지시스템공,융합에너지시스템공,DEP_001210,융합에너지시스템공,1,1,False,False,True
융합에너지시스템공학부,융합에너지시스템공학부,융합에너지시스템공,DEP_001210,융합에너지시스템공,1,1,False,False,True
컴퓨터정보통신공컴퓨터공학,컴퓨터정보통신공컴퓨터공학,컴퓨터정보통신공컴퓨터공학,DEP_001211,컴퓨터정보통신공컴퓨터공학,1,1,False,False,True
컴퓨터정보통신공학부 컴퓨터공학전공,컴퓨터정보통신공학부컴퓨터공학전공,컴퓨터정보통신공컴퓨터공학,DEP_001211,컴퓨터정보통신공컴퓨터공학,1,1,False,False,True
복지・보건,복지·보건,복지보건,DEP_001212,복지・보건,1,1,False,False,True
복지・보건학부,복지·보건학부,복지보건,DEP_001212,복지・보건,1,1,False,False,True
전자·기계융합공,전자·기계융합공,전자기계융합공,DEP_001213,전자·기계융합공,1,1,False,False,True
전자·기계융합공학과,전자·기계융합공학과,전자기계융합공,DEP_001213,전자·기계융합공,1,1,False,False,True
기계시스템디자인공학,기계시스템디자인공학,기계시스템디자인공학,DEP_001214,기계시스템디자인공학,1,1,False,False,True
기계시스템디자인공학전공,기계시스템디자인공학전공,기계시스템디자인공학,DEP_001214,기계시스템디자인공학,1,1,False,False,True
글로벌엘리트,글로벌엘리트,글로벌엘리트,DEP_001215,글로벌엘리트,1,1,False,False,True
글로벌엘리트학부,글로벌엘리트학부,글로벌엘리트,DEP_001215,글로벌엘리트,1,1,False,False,True
미디어스쿨,미디어스쿨,미디어스쿨,DEP_001216,미디어스쿨,1,1,False,False,True
건축・도시계획,건축·도시계획,건축도시계획,DEP_001217,건축・도시계획,1,1,False,False,True
건축・도시계획학과,건축·도시계획학과,건축도시계획,DEP_001217,건축・도시계획,1,1,False,False,True
글로벌미디어,글로벌미디어,글로벌미디어,DEP_001218,글로벌미디어,1,1,False,False,True
글로벌미디어학부,글로벌미디어학부,글로벌미디어,DEP_001218,글로벌미디어,1,1,False,False,True
한방미용예술,한방미용예술,한방미용예술,DEP_001219,한방미용예술,1,1,False,False,True
한방미용예술학과,한방미용예술학과,한방미용예술,DEP_001219,한방미용예술,1,1,False,False,True
예술공,예술공,예술공,DEP_001220,예술공,1,1,False,False,True
예술공학부,예술공학부,예술공,DEP_001220,예술공,1,1,False,False,True
수리통계데이터사이언스,수리통계데이터사이언스,수리통계데이터사이언스,DEP_001221,수리통계데이터사이언스,1,1,False,False,True
수리통계데이터사이언스학부,수리통계데이터사이언스학부,수리통계데이터사이언스,DEP_001221,수리통계데이터사이언스,1,1,False,False,True
베트남・인도네시아,베트남·인도네시아,베트남인도네시아,DEP_001222,베트남・인도네시아,1,1,False,False,True
베트남・인도네시아학부,베트남·인도네시아학부,베트남인도네시아,DEP_001222,베트남・인도네시아,1,1,False,False,True
전통공연예술,전통공연예술,전통공연예술,DEP_001223,전통공연예술,1,1,False,False,True
전통공연예술학과,전통공연예술학과,전통공연예술,DEP_001223,전통공연예술,1,1,False,False,True
테크노미디어융합미디어디자인・영상,테크노미디어융합미디어디자인·영상,테크노미디어융합미디어디자인영상,DEP_001224,테크노미디어융합미디어디자인・영상,1,1,False,False,True
테크노미디어융합학부 미디어디자인・영상전공,테크노미디어융합학부미디어디자인·영상전공,테크노미디어융합미디어디자인영상,DEP_001224,테크노미디어융합미디어디자인・영상,1,1,False,False,True
